,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1930,28,PRT,NFL,14,5,6,3,.455,0.4,1.8,-1.4,,,,,7,
