Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1995,OAK,HC,30,14,16,12,10,11,15,21,14,8,19,7,13,16,16,12,24,12,11,10,12,15,17,20,19,2,7,10,1,29,11
1996,OAK,HC,30,19,21,9,7,8,12,16,16,3,27,1,11,17,23,3,17,26,8,8,22,19,15,5,9,26,10,7,16,16,12
