,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1921,27,AKR,APFA,12,8,3,1,.727,11.7,1.4,10.3,,,,,3,co-coach with Elgie Tobin
1,1925,31,HAM,NFL,1,0,1,0,.000,-3.2,1.0,-4.1,,,,,14,
