,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,318,4038.0,879.0,4.6,33.0,21,240.0,168,320,2001,14,12,5.5,100.0,518,2037,18,3.9,123.0,66,598,17.0,,,,,,,,,,,,,,,,,
1,buf,259,4085.0,849.0,4.8,27.0,13,219.0,96,213,997,4,14,4.1,60.0,605,3088,20,5.1,152.0,75,744,7.0,,,,,,,,,,,,,,,,,
2,chi,195,3129.0,848.0,3.7,42.0,26,193.0,136,303,1222,8,16,3.5,77.0,496,1907,11,3.8,97.0,86,817,19.0,,,,,,,,,,,,,,,,,
3,cin,286,4512.0,871.0,5.2,26.0,14,252.0,180,332,2276,18,12,6.4,108.0,515,2236,13,4.3,124.0,83,799,20.0,,,,,,,,,,,,,,,,,
4,cle,234,3341.0,859.0,3.9,37.0,17,200.0,152,308,1373,10,20,3.9,79.0,506,1968,12,3.9,107.0,70,620,14.0,,,,,,,,,,,,,,,,,
5,clt,226,3506.0,868.0,4.0,38.0,13,218.0,137,300,1475,14,25,4.4,79.0,536,2031,9,3.8,121.0,57,483,18.0,,,,,,,,,,,,,,,,,
6,crd,286,4054.0,837.0,4.8,29.0,14,238.0,210,394,2383,16,15,5.7,111.0,416,1671,13,4.0,96.0,61,594,31.0,,,,,,,,,,,,,,,,,
7,dal,382,4751.0,906.0,5.2,28.0,12,281.0,192,321,2333,26,16,6.4,127.0,542,2418,17,4.5,139.0,83,762,15.0,,,,,,,,,,,,,,,,,
8,den,354,4473.0,892.0,5.0,29.0,9,253.0,196,378,2519,22,20,6.2,127.0,487,1954,16,4.0,111.0,83,745,15.0,,,,,,,,,,,,,,,,,
9,det,271,4046.0,850.0,4.8,33.0,14,237.0,171,327,1913,12,19,5.4,104.0,496,2133,17,4.3,122.0,64,584,11.0,,,,,,,,,,,,,,,,,
10,gnb,202,3256.0,809.0,4.0,29.0,12,187.0,119,255,1283,7,17,4.5,72.0,527,1973,10,3.7,98.0,68,653,17.0,,,,,,,,,,,,,,,,,
11,kan,231,3536.0,863.0,4.1,31.0,18,208.0,173,313,1743,10,13,5.0,93.0,511,1793,11,3.5,106.0,83,797,9.0,,,,,,,,,,,,,,,,,
12,mia,343,4103.0,776.0,5.3,28.0,16,215.0,133,256,1582,17,12,5.9,91.0,507,2521,16,5.0,111.0,52,416,13.0,,,,,,,,,,,,,,,,,
13,min,296,4231.0,868.0,4.9,26.0,17,246.0,179,298,1956,16,9,5.9,99.0,538,2275,14,4.2,137.0,55,482,10.0,,,,,,,,,,,,,,,,,
14,nor,163,3501.0,872.0,4.0,34.0,17,207.0,163,338,1659,11,17,4.4,88.0,497,1842,5,3.7,100.0,58,516,19.0,,,,,,,,,,,,,,,,,
15,nwe,258,3843.0,871.0,4.4,42.0,25,237.0,195,380,2231,13,17,5.4,122.0,454,1612,15,3.6,97.0,50,550,18.0,,,,,,,,,,,,,,,,,
16,nyg,226,4039.0,896.0,4.5,39.0,9,239.0,230,412,2561,14,30,5.8,140.0,456,1478,11,3.2,84.0,67,586,15.0,,,,,,,,,,,,,,,,,
17,nyj,240,3920.0,863.0,4.5,39.0,17,222.0,181,373,2056,16,22,5.0,109.0,453,1864,7,4.1,95.0,62,575,18.0,,,,,,,,,,,,,,,,,
18,oti,199,3307.0,840.0,3.9,52.0,25,193.0,225,411,1919,11,27,4.2,93.0,386,1388,9,3.6,89.0,95,900,11.0,,,,,,,,,,,,,,,,,
19,phi,310,4789.0,930.0,5.1,28.0,15,267.0,275,479,2998,23,13,5.8,147.0,417,1791,9,4.3,103.0,61,566,17.0,,,,,,,,,,,,,,,,,
20,pit,347,4070.0,894.0,4.6,40.0,14,217.0,140,309,1927,20,26,5.7,89.0,555,2143,12,3.9,111.0,84,817,17.0,,,,,,,,,,,,,,,,,
21,rai,292,4773.0,945.0,5.1,34.0,16,288.0,205,353,2263,16,18,5.7,139.0,547,2510,14,4.6,129.0,82,759,20.0,,,,,,,,,,,,,,,,,
22,ram,388,4906.0,947.0,5.2,20.0,9,294.0,144,271,1981,22,11,6.9,101.0,659,2925,18,4.4,177.0,54,606,16.0,,,,,,,,,,,,,,,,,
23,sdg,188,3622.0,831.0,4.4,51.0,21,198.0,161,363,1808,9,30,4.5,93.0,431,1814,9,4.2,88.0,74,628,17.0,,,,,,,,,,,,,,,,,
24,sfo,262,4224.0,915.0,4.6,39.0,14,251.0,233,466,2481,9,25,5.0,127.0,422,1743,15,4.1,97.0,93,903,27.0,,,,,,,,,,,,,,,,,
25,was,325,3797.0,862.0,4.4,32.0,18,232.0,209,372,2358,20,14,5.9,131.0,459,1439,9,3.1,76.0,81,771,25.0,,,,,,,,,,,,,,,,,
