,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,224,3559.0,873.0,4.1,37.0,15,212.0,151,324,1430,11,22,4.1,92.0,520,2129,12,4.1,104.0,58,562,16.0,,,,,,,,,,,,,,,,,
1,buf,230,3915.0,855.0,4.6,33.0,19,231.0,166,368,2118,12,14,5.3,112.0,455,1797,11,3.9,101.0,53,485,18.0,,,,,,,,,,,,,,,,,
2,chi,334,4183.0,898.0,4.7,33.0,19,247.0,156,303,1674,17,14,5.0,90.0,563,2509,19,4.5,138.0,77,672,19.0,,,,,,,,,,,,,,,,,
3,cin,231,3705.0,840.0,4.4,34.0,16,219.0,182,338,1898,9,18,5.0,97.0,459,1807,15,3.9,109.0,78,710,13.0,,,,,,,,,,,,,,,,,
4,cle,255,3827.0,854.0,4.5,21.0,9,196.0,144,312,1736,16,12,5.1,79.0,513,2091,7,4.1,102.0,79,738,15.0,,,,,,,,,,,,,,,,,
5,clt,341,4488.0,847.0,5.3,37.0,22,243.0,199,331,2399,16,15,6.7,123.0,491,2089,15,4.3,104.0,69,684,16.0,,,,,,,,,,,,,,,,,
6,crd,365,5149.0,950.0,5.4,27.0,17,307.0,252,417,3029,23,10,6.8,157.0,504,2120,16,4.2,135.0,95,892,15.0,,,,,,,,,,,,,,,,,
7,dal,203,3466.0,827.0,4.2,41.0,23,208.0,187,352,1995,15,18,5.1,106.0,435,1471,5,3.4,83.0,52,516,19.0,,,,,,,,,,,,,,,,,
8,den,296,4235.0,878.0,4.8,29.0,15,239.0,202,387,2440,15,14,5.8,121.0,455,1795,14,3.9,97.0,84,824,21.0,,,,,,,,,,,,,,,,,
9,det,247,3905.0,866.0,4.5,33.0,11,245.0,173,332,1788,15,22,4.9,98.0,501,2117,10,4.2,127.0,68,606,20.0,,,,,,,,,,,,,,,,,
10,gnb,259,3821.0,858.0,4.5,33.0,18,230.0,180,327,1822,14,15,5.2,101.0,506,1999,13,4.0,114.0,54,483,15.0,,,,,,,,,,,,,,,,,
11,kan,192,3575.0,855.0,4.2,39.0,18,209.0,157,324,1619,11,21,4.5,95.0,493,1956,11,4.0,90.0,63,649,24.0,,,,,,,,,,,,,,,,,
12,mia,150,3281.0,878.0,3.7,29.0,8,195.0,151,322,1290,5,21,3.5,78.0,511,1991,10,3.9,109.0,61,616,8.0,,,,,,,,,,,,,,,,,
13,min,168,3868.0,857.0,4.5,36.0,15,220.0,198,377,1894,8,21,4.7,99.0,450,1974,5,4.4,106.0,58,633,15.0,,,,,,,,,,,,,,,,,
14,nor,312,4580.0,917.0,5.0,30.0,14,271.0,176,337,2178,15,16,6.0,119.0,556,2402,17,4.3,131.0,69,751,21.0,,,,,,,,,,,,,,,,,
15,nwe,300,4188.0,832.0,5.0,31.0,18,215.0,134,240,1338,11,13,4.9,67.0,560,2850,16,5.1,142.0,77,693,6.0,,,,,,,,,,,,,,,,,
16,nyg,362,4159.0,807.0,5.2,32.0,12,240.0,161,275,1985,17,20,6.4,94.0,497,2174,21,4.4,128.0,58,484,18.0,,,,,,,,,,,,,,,,,
17,nyj,306,4178.0,860.0,4.9,38.0,19,226.0,150,296,1950,18,19,6.1,101.0,538,2228,12,4.1,116.0,86,783,9.0,,,,,,,,,,,,,,,,,
18,oti,447,4647.0,929.0,5.0,27.0,10,274.0,178,326,2237,26,17,6.3,114.0,576,2410,19,4.2,138.0,90,811,22.0,,,,,,,,,,,,,,,,,
19,phi,393,5062.0,903.0,5.6,30.0,15,286.0,219,370,2639,22,15,6.7,135.0,512,2423,22,4.7,136.0,73,692,15.0,,,,,,,,,,,,,,,,,
20,pit,210,3324.0,880.0,3.8,55.0,18,210.0,164,359,1672,11,37,4.3,91.0,488,1652,8,3.4,95.0,86,757,24.0,,,,,,,,,,,,,,,,,
21,rai,175,3160.0,845.0,3.7,33.0,16,194.0,170,370,1690,12,17,4.1,92.0,435,1470,5,3.4,88.0,67,623,14.0,,,,,,,,,,,,,,,,,
22,ram,178,2951.0,739.0,4.0,38.0,18,173.0,179,328,1681,10,20,4.5,87.0,366,1270,5,3.5,71.0,61,566,15.0,,,,,,,,,,,,,,,,,
23,sdg,386,4518.0,926.0,4.9,34.0,18,267.0,177,341,2254,18,16,6.1,124.0,559,2264,23,4.1,125.0,68,579,18.0,,,,,,,,,,,,,,,,,
24,sfo,319,4329.0,928.0,4.7,32.0,15,242.0,194,383,2366,19,17,5.7,115.0,513,1963,11,3.8,112.0,77,754,15.0,,,,,,,,,,,,,,,,,
25,was,198,3779.0,939.0,4.0,44.0,18,233.0,203,406,2176,12,26,4.7,119.0,480,1603,8,3.3,89.0,86,708,25.0,,,,,,,,,,,,,,,,,
