Year,Age,Level,Employer,Role
1929,29,NFL,Frankford Yellow Jackets,Head Coach
1930,30,NFL,Frankford Yellow Jackets,Head Coach
1931,31,NFL,Frankford Yellow Jackets,Head Coach
