,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,82.0,1977.0,536.0,3.7,25.0,0.0,88.0,64.0,179.0,995.0,4.0,25.0,5.6,,357.0,982.0,5.0,2.8,,0.0,190.0,,,,,,,,,,,,,,,,,,
1,chi,201.0,2626.0,626.0,4.2,13.0,0.0,114.0,56.0,147.0,1014.0,17.0,13.0,6.9,,479.0,1612.0,5.0,3.4,,0.0,505.0,,,,,,,,,,,,,,,,,,
2,crd,135.0,2392.0,574.0,4.2,21.0,0.0,99.0,77.0,189.0,1243.0,8.0,21.0,6.6,,385.0,1149.0,7.0,3.0,,0.0,305.0,,,,,,,,,,,,,,,,,,
3,det,180.0,2705.0,604.0,4.5,18.0,0.0,120.0,44.0,120.0,631.0,4.0,18.0,5.3,,484.0,2074.0,12.0,4.3,,0.0,139.0,,,,,,,,,,,,,,,,,,
4,gnb,220.0,3184.0,699.0,4.6,26.0,0.0,140.0,95.0,216.0,1398.0,16.0,26.0,6.5,,483.0,1786.0,10.0,3.7,,0.0,291.0,,,,,,,,,,,,,,,,,,
5,nyg,128.0,2543.0,679.0,3.7,11.0,0.0,127.0,83.0,203.0,1024.0,10.0,11.0,5.0,,476.0,1519.0,4.0,3.2,,0.0,275.0,,,,,,,,,,,,,,,,,,
6,phi,86.0,1733.0,492.0,3.5,24.0,0.0,68.0,63.0,207.0,849.0,8.0,24.0,4.1,,285.0,884.0,2.0,3.1,,0.0,146.0,,,,,,,,,,,,,,,,,,
7,pit,122.0,2337.0,657.0,3.6,27.0,0.0,105.0,57.0,164.0,918.0,9.0,27.0,5.6,,493.0,1419.0,5.0,2.9,,0.0,358.0,,,,,,,,,,,,,,,,,,
8,ram,75.0,1769.0,538.0,3.3,21.0,0.0,88.0,59.0,168.0,839.0,3.0,21.0,5.0,,370.0,930.0,6.0,2.5,,0.0,228.0,,,,,,,,,,,,,,,,,,
9,was,195.0,2920.0,672.0,4.3,20.0,0.0,149.0,99.0,222.0,1316.0,11.0,20.0,5.9,,450.0,1604.0,11.0,3.6,,0.0,338.0,,,,,,,,,,,,,,,,,,
