Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2017,LAR,OC,32,5,9,3,10,10,1,13,9,8,5,7,30,24,10,6,1,7,19,12,5,11,28,27,30,11,19,13,10,6,9
2018,TEN,OC,32,13,21,15,25,25,27,7,9,6,11,16,4,31,29,28,12,20,8,3,22,19,18,4,15,25,10,6,3,23,8
2019,GNB,HC,32,2,3,9,16,18,15,2,13,15,7,16,15,16,17,14,1,16,18,9,7,14,23,21,24,21,15,14,5,3,18
2020,GNB,HC,32,2,7,3,6,5,1,1,12,8,15,7,8,24,9,1,1,2,9,13,25,8,13,14,21,21,7,7,9,18,10
2021,GNB,HC,32,1,3,10,7,10,10,1,17,18,21,20,4,15,8,4,1,6,9,13,8,4,11,7,30,11,20,10,26,6,5
2022,GNB,HC,32,17,12,13,17,17,14,14,16,15,22,12,20,18,17,11,10,15,17,17,12,22,26,23,28,23,1,6,10,5,26
2023,GNB,HC,32,13,16,10,13,11,12,6,22,15,23,9,9,15,12,3,10,9,17,10,23,26,28,17,23,8,5,9,10,31,17
2024,GNB,HC,32,8,3,5,6,5,8,11,5,5,5,6,14,30,12,10,11,3,5,6,4,10,7,10,3,3,17,13,9,3,11
