,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bff,8.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1,chi,149.0,,,,,0.0,,0.0,0.0,0.0,6.0,0.0,,,0.0,0.0,13.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
2,cib,209.0,,,,,0.0,,0.0,0.0,0.0,11.0,0.0,,,0.0,0.0,17.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
3,crd,69.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
4,day,15.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
5,dul,68.0,,,,,0.0,,0.0,0.0,0.0,6.0,0.0,,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
6,fyj,152.0,,,,,0.0,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
7,gnb,113.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
8,nya,142.0,,,,,0.0,,0.0,0.0,0.0,9.0,0.0,,,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
9,nyg,197.0,,,,,0.0,,0.0,0.0,0.0,7.0,0.0,,,0.0,0.0,16.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
10,prv,105.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
11,ptb,80.0,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
