,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,buf,303,3854.0,903.0,4.3,49.0,16,225.0,185,429,2130,19,33,4.6,109.0,438,1724,15,3.9,103.0,62,608,13.0,,,,,,,,,,,,,,,,,
1,chi,299,3067.0,694.0,4.4,19.0,9,202.0,146,291,1388,14,10,4.8,84.0,403,1679,17,4.2,94.0,75,704,24.0,,,,,,,,,,,,,,,,,
2,cle,217,3806.0,724.0,5.3,45.0,14,208.0,163,319,2163,15,31,6.8,102.0,405,1643,10,4.1,92.0,48,526,14.0,,,,,,,,,,,,,,,,,
3,clt,234,3317.0,677.0,4.9,39.0,9,195.0,144,298,1726,8,30,5.8,98.0,379,1591,17,4.2,86.0,59,538,11.0,,,,,,,,,,,,,,,,,
4,crd,230,3029.0,644.0,4.7,44.0,23,158.0,156,300,1817,20,21,6.1,93.0,344,1212,8,3.5,56.0,52,500,9.0,,,,,,,,,,,,,,,,,
5,dal,369,4372.0,740.0,5.9,26.0,11,216.0,146,293,2130,22,15,7.3,97.0,447,2242,20,5.0,106.0,72,671,13.0,,,,,,,,,,,,,,,,,
6,den,393,5132.0,928.0,5.5,44.0,17,254.0,189,387,2726,25,27,6.5,123.0,506,2406,19,4.8,112.0,62,633,19.0,,,,,,,,,,,,,,,,,
7,det,212,3397.0,714.0,4.8,30.0,11,204.0,175,354,2049,17,19,5.8,94.0,360,1348,9,3.7,87.0,60,637,23.0,,,,,,,,,,,,,,,,,
8,gnb,209,3442.0,715.0,4.8,37.0,15,199.0,192,365,2157,19,22,5.9,110.0,350,1285,7,3.7,74.0,61,636,15.0,,,,,,,,,,,,,,,,,
9,kan,253,3982.0,925.0,4.3,48.0,16,253.0,261,503,2653,19,32,4.9,148.0,381,1329,14,3.5,76.0,59,579,29.0,,,,,,,,,,,,,,,,,
10,nwe,349,4471.0,906.0,4.9,45.0,20,237.0,210,429,2742,19,25,6.0,135.0,449,1729,20,3.9,78.0,77,825,24.0,,,,,,,,,,,,,,,,,
11,nyg,261,3100.0,693.0,4.5,34.0,12,183.0,142,297,1833,19,22,6.2,89.0,396,1267,8,3.2,79.0,55,532,15.0,,,,,,,,,,,,,,,,,
12,nyj,399,4669.0,864.0,5.4,40.0,16,252.0,216,450,2755,27,24,5.8,133.0,393,1914,24,4.9,99.0,77,911,20.0,,,,,,,,,,,,,,,,,
13,oti,285,4901.0,995.0,4.9,51.0,26,282.0,271,557,3517,28,25,5.9,164.0,397,1384,6,3.5,90.0,74,664,28.0,,,,,,,,,,,,,,,,,
14,phi,246,4027.0,732.0,5.5,45.0,15,205.0,139,283,1827,14,30,6.5,81.0,449,2200,14,4.9,117.0,54,597,7.0,,,,,,,,,,,,,,,,,
15,pit,275,4284.0,775.0,5.5,29.0,13,224.0,184,361,2791,20,16,7.7,120.0,414,1493,13,3.6,90.0,58,565,14.0,,,,,,,,,,,,,,,,,
16,rai,388,4983.0,919.0,5.4,40.0,15,268.0,234,477,3138,28,25,6.2,146.0,413,1845,17,4.5,99.0,59,598,23.0,,,,,,,,,,,,,,,,,
17,ram,297,4073.0,758.0,5.4,36.0,13,221.0,168,339,2355,18,23,6.9,114.0,419,1718,16,4.1,87.0,59,517,20.0,,,,,,,,,,,,,,,,,
18,sdg,336,4229.0,916.0,4.6,45.0,17,259.0,227,467,2557,21,28,5.1,138.0,414,1672,20,4.0,97.0,59,569,24.0,,,,,,,,,,,,,,,,,
19,sfo,205,3405.0,656.0,5.2,28.0,8,180.0,140,293,1818,11,20,6.2,89.0,363,1587,13,4.4,82.0,64,580,9.0,,,,,,,,,,,,,,,,,
20,was,309,4066.0,683.0,6.0,34.0,19,223.0,169,321,2564,24,15,8.0,126.0,362,1502,9,4.1,77.0,68,654,20.0,,,,,,,,,,,,,,,,,
