,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
10,2013,387,5359,1048,5.1,15,2,293,345,586,3947,26,13,6.3,198,421,1412,9,3.4,68,92,833,27,192,35.4,7.3,Own 30.6,2:32,5.7,28.0,1.79,231,85,36.8%,18,7,38.9%,49,22,44.9%
11,2012,375,5174,1019,5.1,23,12,293,266,494,3036,20,11,5.8,161,495,2138,17,4.3,96,109,805,36,193,30.6,11.4,Own 28.7,2:32,5.4,26.8,1.68,226,84,37.2%,15,12,80.0%,41,24,58.5%
12,2011,363,4993,993,5.0,31,12,272,275,507,3216,15,19,5.9,167,451,1777,17,3.9,83,110,966,22,208,29.3,13.9,Own 29.5,2:15,4.9,24.0,1.50,211,69,32.7%,10,1,10.0%,44,23,52.3%
13,2010,304,4664,979,4.8,30,18,272,269,531,3210,24,12,5.6,169,408,1454,11,3.6,70,74,679,33,201,26.4,13.9,Own 28.1,2:16,5.0,22.9,1.49,219,81,37.0%,6,4,66.7%,43,26,60.5%
14,2009,236,4037,953,4.2,31,14,237,259,501,2459,8,17,4.6,128,420,1578,11,3.8,87,87,680,22,187,20.3,14.4,Own 28.8,2:27,5.2,21.6,1.02,219,69,31.5%,19,7,36.8%,33,14,42.4%
15,2008,356,5270,1020,5.2,30,16,315,368,572,3752,23,14,6.1,209,407,1518,10,3.7,86,93,663,20,177,33.3,16.9,Own 30.2,2:44,5.9,29.5,1.77,210,81,38.6%,18,13,72.2%,57,29,50.9%
16,2007,355,5310,1016,5.2,21,6,315,289,470,3154,18,15,6.3,174,517,2156,14,4.2,128,93,761,13,169,36.1,12.4,Own 29.5,3:02,6.2,31.4,1.84,211,89,42.2%,10,8,80.0%,40,23,57.5%
17,2006,295,5306,1020,5.2,25,9,312,316,532,3222,19,16,5.7,181,453,2084,14,4.6,111,105,843,20,182,28.0,13.7,Own 29.8,2:33,5.7,29.1,1.57,208,76,36.5%,23,12,52.2%,46,24,52.2%
18,2005,355,4940,1047,4.7,28,7,321,284,463,2755,17,21,5.6,151,554,2185,19,3.9,136,115,981,34,184,35.9,15.2,Own 32.6,2:55,5.9,26.7,1.86,212,88,41.5%,17,14,82.4%,52,26,50.0%
19,2004,261,4878,966,5.0,33,14,282,289,497,3312,21,19,6.2,169,432,1566,8,3.6,87,86,720,26,178,25.3,16.9,Own 29.5,2:35,5.5,27.3,1.41,208,79,38.0%,13,5,38.5%,41,20,48.8%
20,2003,299,5319,1032,5.2,20,9,316,281,455,3025,14,11,6.2,168,542,2294,17,4.2,134,79,620,14,168,30.4,11.9,Own 31.7,3:08,6.3,31.4,1.65,207,84,40.6%,22,10,45.5%,52,24,46.2%
21,2002,336,5463,1008,5.4,23,8,313,359,551,3490,17,15,6.0,178,427,1973,17,4.6,116,99,809,19,165,36.4,12.7,Own 30.3,3:01,6.3,33.1,1.92,211,93,44.1%,16,9,56.3%,49,26,53.1%
22,2001,295,5153,1030,5.0,39,19,284,313,516,2999,14,20,5.5,155,481,2154,15,4.5,116,85,700,13,182,28.0,20.9,Own 29.5,2:42,5.8,28.1,1.48,227,101,44.5%,18,9,50.0%,43,19,44.2%
23,2000,321,4820,1033,4.7,35,14,267,265,517,2932,17,21,5.3,152,476,1888,9,4.0,98,100,832,17,202,27.7,16.3,Own 31.2,2:22,5.3,23.9,1.37,238,93,39.1%,16,7,43.8%,50,21,42.0%
24,1999,309,5379,1030,5.2,35,11,299,319,574,3676,16,24,6.1,180,430,1703,16,4.0,97,76,685,22,194,29.9,18.0,Own 28.8,2:25,5.5,27.6,1.56,221,90,40.7%,13,6,46.2%,49,21,42.9%
25,1998,266,4699,980,4.8,30,9,263,285,544,3040,16,21,5.2,150,400,1659,11,4.1,87,109,967,26,,,,,,,,,,,,,,,,,
26,1997,287,5320,1057,5.0,25,7,301,304,558,3421,23,18,5.8,177,470,1899,9,4.0,103,99,832,21,,,,,,,,,,,,,,,,,
27,1996,454,5564,1023,5.4,26,15,304,257,456,3364,33,11,7.0,157,539,2200,19,4.1,119,107,902,28,,,,,,,,,,,,,,,,,
28,1995,384,4756,1066,4.5,34,17,301,263,497,2740,21,17,5.1,149,526,2016,15,3.8,123,97,759,29,,,,,,,,,,,,,,,,,
29,1994,320,5338,1014,5.3,38,21,315,333,522,3529,19,17,6.4,189,463,1809,17,3.9,105,63,489,21,,,,,,,,,,,,,,,,,
30,1993,247,4712,949,5.0,37,18,266,296,497,3239,15,19,6.1,161,420,1473,8,3.5,93,86,661,12,,,,,,,,,,,,,,,,,
31,1992,315,4880,961,5.1,39,18,276,257,465,2961,19,21,5.9,146,460,1919,13,4.2,110,82,808,20,,,,,,,,,,,,,,,,,
32,1991,293,4981,954,5.2,37,19,298,331,540,3539,21,18,6.2,185,379,1442,8,3.8,94,93,774,19,,,,,,,,,,,,,,,,,
33,1990,345,5455,977,5.6,29,11,318,311,516,3437,23,18,6.2,186,423,2018,15,4.8,112,106,876,20,,,,,,,,,,,,,,,,,
34,1989,411,5994,1059,5.7,24,9,328,282,514,3858,31,15,7.1,178,517,2136,16,4.1,127,90,675,23,,,,,,,,,,,,,,,,,
35,1988,354,5633,1038,5.4,40,16,310,244,476,3509,28,24,6.7,162,517,2124,15,4.1,123,89,757,25,,,,,,,,,,,,,,,,,
36,1987,360,5041,993,5.1,29,11,300,260,488,3206,27,18,6.2,153,476,1835,15,3.9,117,96,881,30,,,,,,,,,,,,,,,,,
37,1986,386,6050,1081,5.6,38,18,349,348,603,4389,35,20,7.0,216,450,1661,12,3.7,92,102,795,41,,,,,,,,,,,,,,,,,
38,1985,264,4772,989,4.8,42,20,276,267,507,3256,17,22,5.9,154,433,1516,10,3.5,85,113,868,37,,,,,,,,,,,,,,,,,
39,1984,364,5566,1052,5.3,33,18,341,312,511,3502,24,15,6.3,198,497,2064,16,4.2,117,87,723,26,,,,,,,,,,,,,,,,,
40,1983,331,5301,1058,5.0,36,14,298,269,463,2923,22,22,5.7,151,547,2378,13,4.3,126,96,784,21,,,,,,,,,,,,,,,,,
41,1982,166,2629,587,4.5,26,9,160,159,298,1646,10,17,5.2,88,269,983,5,3.7,54,43,345,18,,,,,,,,,,,,,,,,,
42,1981,287,4871,1036,4.7,36,15,291,275,505,3004,15,21,5.3,155,465,1867,19,4.0,112,106,935,24,,,,,,,,,,,,,,,,,
43,1980,395,5615,1080,5.2,32,9,348,337,544,3664,27,23,6.4,198,508,1951,20,3.8,127,90,872,23,,,,,,,,,,,,,,,,,
44,1979,383,5821,1094,5.3,40,19,331,339,570,4115,31,21,7.0,198,502,1706,13,3.4,107,98,888,26,,,,,,,,,,,,,,,,,
45,1978,364,5524,1069,5.2,40,17,324,260,447,2823,21,23,6.0,146,600,2701,20,4.5,157,98,855,21,,,,,,,,,,,,,,,,,
46,1977,300,4648,978,4.8,28,17,283,215,377,2403,23,11,6.0,131,575,2245,14,3.9,137,89,788,15,,,,,,,,,,,,,,,,,
47,1976,383,4916,972,5.1,32,21,277,204,374,2324,25,11,6.0,127,582,2592,14,4.5,135,87,796,15,,,,,,,,,,,,,,,,,
48,1975,433,5456,909,6.0,28,13,308,180,316,2719,26,15,8.1,133,574,2737,25,4.8,155,93,800,20,,,,,,,,,,,,,,,,,
49,1974,300,4297,911,4.7,26,9,267,186,347,2057,14,17,5.5,112,539,2240,20,4.2,132,78,684,23,,,,,,,,,,,,,,,,,
50,1973,306,4178,860,4.9,38,19,226,150,296,1950,18,19,6.1,101,538,2228,12,4.1,116,86,783,9,,,,,,,,,,,,,,,,,
51,1972,324,4709,866,5.4,31,12,255,186,363,2637,18,19,6.8,118,476,2072,16,4.4,121,86,856,16,,,,,,,,,,,,,,,,,
52,1971,299,4357,841,5.2,27,14,235,163,342,2055,17,13,5.6,101,472,2302,18,4.9,118,81,814,16,,,,,,,,,,,,,,,,,
53,1970,286,3655,826,4.4,34,11,216,165,383,2372,20,23,5.7,122,408,1283,7,3.1,65,70,655,29,,,,,,,,,,,,,,,,,
54,1969,269,4082,822,5.0,45,16,229,232,437,2756,22,29,5.8,151,343,1326,7,3.9,63,69,788,15,,,,,,,,,,,,,,,,,
55,1968,280,3363,814,4.1,43,15,178,187,403,2168,17,28,4.9,104,368,1195,9,3.2,59,65,695,15,,,,,,,,,,,,,,,,,
56,1967,329,3775,849,4.4,33,6,203,195,424,2142,20,27,4.6,111,386,1633,14,4.2,80,67,717,12,,,,,,,,,,,,,,,,,
57,1966,312,4278,890,4.8,29,8,231,212,467,2754,19,21,5.5,131,388,1524,14,3.9,81,85,913,19,,,,,,,,,,,,,,,,,
58,1965,303,4213,926,4.5,38,12,235,220,472,2662,22,26,5.4,136,432,1551,10,3.6,85,77,865,14,,,,,,,,,,,,,,,,,
59,1964,315,4916,911,5.4,44,10,245,228,473,3241,22,34,6.5,152,410,1675,14,4.1,79,101,951,14,,,,,,,,,,,,,,,,,
60,1963,399,5167,899,5.7,36,15,280,223,417,3038,25,21,6.9,139,459,2129,26,4.6,124,85,953,17,,,,,,,,,,,,,,,,,
61,1962,423,4612,905,5.1,45,16,253,194,417,2606,28,29,5.8,122,452,2006,19,4.4,103,73,711,28,,,,,,,,,,,,,,,,,
62,1961,390,4677,907,5.2,46,21,242,211,462,2797,26,25,5.7,121,414,1880,20,4.5,100,86,870,21,,,,,,,,,,,,,,,,,
63,1960,399,4669,864,5.4,40,16,252,216,450,2755,27,24,5.8,133,393,1914,24,4.9,99,77,911,20,,,,,,,,,,,,,,,,,
