,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
11,2013,290,5090,1020,5.0,29,7,280,266,480,2932,13,22,5.6,154,493,2158,12,4.4,105,108,837,21,196,29.6,14.8,Own 26.0,2:28,5.39,25.8,1.40,231,90,39.0%,8,1,12.5%,42,21,50.0%
12,2012,281,4787,1034,4.6,37,18,299,272,493,2891,14,19,5.4,162,494,1896,12,3.8,102,83,708,35,194,24.2,17.5,Own 27.8,2:31,5.47,24.6,1.26,217,80,36.9%,14,7,50.0%,47,23,48.9%
13,2011,377,4989,1030,4.8,34,16,301,310,547,3297,26,18,5.6,173,443,1692,14,3.8,92,102,849,36,203,29.6,13.8,Own 30.9,2:26,5.20,24.4,1.69,213,74,34.7%,11,4,36.4%,55,36,65.5%
14,2010,367,5616,1087,5.2,21,7,307,288,525,3242,20,14,5.9,171,534,2374,14,4.4,118,103,934,18,199,32.2,10.6,Own 32.8,2:37,5.66,28.2,1.65,235,93,39.6%,14,5,35.7%,50,20,40.0%
15,2009,348,5136,1030,5.0,30,9,280,210,393,2380,12,21,5.6,131,607,2756,21,4.5,132,88,677,17,198,31.8,15.2,Own 32.4,2:36,5.38,25.9,1.62,232,86,37.1%,20,15,75.0%,49,24,49.0%
16,2008,405,5307,981,5.4,31,8,308,347,529,3303,22,23,5.9,186,422,2004,20,4.7,94,77,569,28,177,37.3,16.9,Own 31.4,2:49,5.71,29.8,2.07,197,81,41.1%,16,9,56.3%,62,33,53.2%
17,2007,268,4715,1011,4.7,25,6,286,310,512,3014,15,19,5.3,173,446,1701,6,3.8,92,63,486,21,171,29.2,14.0,Own 30.3,2:43,6.13,27.5,1.37,226,85,37.6%,21,10,47.6%,49,18,36.7%
18,2006,316,4891,1013,4.8,25,9,289,313,488,3153,17,16,6.0,161,491,1738,15,3.5,99,70,560,29,176,31.8,13.6,Own 30.8,2:49,5.91,27.7,1.68,226,99,43.8%,16,5,31.3%,48,22,45.8%
19,2005,240,3970,907,4.4,34,19,251,268,470,2642,11,15,5.1,146,384,1328,10,3.5,74,98,801,31,168,25.6,16.7,Own 31.5,2:33,5.57,23.3,1.27,204,72,35.3%,19,8,42.1%,43,19,44.2%
20,2004,333,5438,996,5.5,16,5,313,282,438,3050,19,11,6.5,163,527,2388,15,4.5,135,91,693,15,174,33.3,8.6,Own 30.4,2:59,5.89,31.2,1.78,214,91,42.5%,8,4,50.0%,43,25,58.1%
21,2003,283,4951,936,5.3,20,6,274,312,496,3316,20,14,6.3,181,409,1635,8,4.0,78,69,550,15,170,32.4,11.8,Own 30.4,2:41,5.69,29.0,1.63,206,82,39.8%,13,6,46.2%,39,19,48.7%
22,2002,359,5036,917,5.5,19,9,300,329,485,3418,25,10,6.6,190,400,1618,12,4.0,86,79,685,24,169,36.1,10.7,Own 32.0,2:44,5.61,29.8,1.96,188,76,40.4%,12,4,33.3%,54,32,59.3%
23,2001,308,4795,928,5.2,21,7,274,272,464,2741,17,14,5.7,151,445,2054,11,4.6,105,62,507,18,176,29.5,10.8,Own 34.4,2:39,5.45,27.0,1.52,200,76,38.0%,12,6,50.0%,44,19,43.2%
24,2000,321,5395,1075,5.0,40,11,308,352,637,3924,23,29,6.0,192,418,1471,11,3.5,84,76,626,32,205,27.8,19.0,Own 33.2,2:23,5.41,26.3,1.50,233,89,38.2%,17,11,64.7%,53,28,52.8%
25,1999,308,4752,999,4.8,22,6,268,272,476,2791,22,16,5.4,139,486,1961,7,4.0,111,87,771,18,191,29.3,10.5,Own 33.6,2:34,5.41,24.7,1.49,226,78,34.5%,25,11,44.0%,51,20,39.2%
26,1998,416,5715,1057,5.4,24,11,338,318,532,3836,33,13,6.9,207,500,1879,12,3.8,99,85,651,32,,,,,,,,,,,,,,,,,
27,1997,348,4727,1043,4.5,22,12,291,319,564,3242,20,10,5.3,173,431,1485,10,3.4,97,83,678,21,,,,,,,,,,,,,,,,,
28,1996,279,5208,1077,4.8,46,16,319,339,629,3625,22,30,5.4,191,407,1583,8,3.9,94,110,819,34,,,,,,,,,,,,,,,,,
29,1995,233,4067,1001,4.1,42,18,254,330,589,2788,20,24,4.4,159,365,1279,2,3.5,78,121,1078,17,,,,,,,,,,,,,,,,,
30,1994,264,4703,983,4.8,28,10,265,310,539,3137,18,18,5.5,164,416,1566,8,3.8,90,95,754,11,,,,,,,,,,,,,,,,,
31,1993,270,5212,1031,5.1,28,16,304,294,489,3332,16,12,6.5,173,521,1880,14,3.6,106,86,555,25,,,,,,,,,,,,,,,,,
32,1992,220,4431,958,4.6,39,15,252,251,495,2679,12,24,5.0,137,424,1752,8,4.1,94,107,873,21,,,,,,,,,,,,,,,,,
33,1991,314,5316,1059,5.0,25,13,331,295,503,3156,12,12,5.9,169,523,2160,17,4.1,133,103,814,29,,,,,,,,,,,,,,,,,
34,1990,295,4886,967,5.1,24,13,295,246,451,2759,14,11,5.6,143,476,2127,16,4.5,128,101,848,24,,,,,,,,,,,,,,,,,
35,1989,253,5011,1032,4.9,41,17,292,338,570,3415,14,24,5.4,189,400,1596,11,4.0,91,116,953,12,,,,,,,,,,,,,,,,,
36,1988,372,5215,1094,4.8,27,16,331,299,538,3083,20,11,5.3,181,514,2132,19,4.1,118,115,931,32,,,,,,,,,,,,,,,,,
37,1987,334,4630,1041,4.4,34,19,292,302,517,2959,18,15,5.1,169,458,1671,17,3.6,97,135,1055,26,,,,,,,,,,,,,,,,,
38,1986,364,5375,1072,5.0,37,16,319,334,537,3646,27,21,6.3,191,490,1729,16,3.5,104,131,981,24,,,,,,,,,,,,,,,,,
39,1985,393,5896,1123,5.3,29,21,344,303,497,3584,25,8,6.4,201,564,2312,18,4.1,121,119,907,22,,,,,,,,,,,,,,,,,
40,1984,332,5148,1044,4.9,34,13,310,272,488,2959,20,21,5.5,176,504,2189,17,4.3,118,96,779,16,,,,,,,,,,,,,,,,,
41,1983,313,5493,1076,5.1,47,19,313,330,559,3425,21,28,5.7,171,474,2068,11,4.4,126,110,1059,16,,,,,,,,,,,,,,,,,
42,1982,245,3218,606,5.3,18,9,193,165,279,1901,16,9,6.3,95,304,1317,13,4.3,87,63,533,11,,,,,,,,,,,,,,,,,
43,1981,355,5396,1108,4.9,31,17,318,283,507,3055,26,14,5.7,170,571,2341,11,4.1,122,112,936,26,,,,,,,,,,,,,,,,,
44,1980,302,4882,993,4.9,41,11,289,265,481,3009,17,30,5.8,146,470,1873,17,4.0,124,103,767,19,,,,,,,,,,,,,,,,,
45,1979,337,5244,1035,5.1,38,13,299,190,369,2598,16,25,6.5,126,634,2646,23,4.2,153,109,876,20,,,,,,,,,,,,,,,,,
46,1978,359,4857,993,4.9,37,9,277,193,388,2607,19,28,6.0,128,562,2250,21,4.0,131,102,854,18,,,,,,,,,,,,,,,,,
47,1977,191,3620,832,4.4,40,14,195,170,360,2002,14,26,5.1,96,437,1618,6,3.7,83,62,508,16,,,,,,,,,,,,,,,,,
48,1976,169,3530,876,4.0,53,25,220,180,393,1606,7,28,3.7,93,438,1924,10,4.4,104,71,627,23,,,,,,,,,,,,,,,,,
49,1975,258,4230,919,4.6,41,8,266,174,384,2151,16,33,5.1,111,501,2079,15,4.1,126,99,799,29,,,,,,,,,,,,,,,,,
50,1974,279,4061,832,4.9,32,8,234,194,369,2436,20,24,6.3,119,444,1625,12,3.7,96,76,600,19,,,,,,,,,,,,,,,,,
51,1973,240,3920,863,4.5,39,17,222,181,373,2056,16,22,5.0,109,453,1864,7,4.1,95,62,575,18,,,,,,,,,,,,,,,,,
52,1972,367,4787,825,5.8,31,9,250,172,347,2777,21,22,7.6,117,461,2010,18,4.4,106,74,719,27,,,,,,,,,,,,,,,,,
53,1971,212,3267,786,4.2,26,10,202,119,278,1379,15,16,4.6,67,485,1888,12,3.9,115,70,672,20,,,,,,,,,,,,,,,,,
54,1970,255,3960,884,4.5,33,11,230,193,386,2307,14,22,5.5,122,463,1653,11,3.6,90,88,1022,18,,,,,,,,,,,,,,,,,
55,1969,353,4583,879,5.2,33,13,252,203,394,2801,21,20,6.8,130,469,1782,14,3.8,98,61,725,24,,,,,,,,,,,,,,,,,
56,1968,419,5047,921,5.5,28,9,249,217,436,3439,20,19,7.6,144,467,1608,22,3.4,80,76,742,25,,,,,,,,,,,,,,,,,
57,1967,371,5152,932,5.5,37,8,282,271,515,3845,27,29,7.1,180,389,1307,17,3.4,82,64,691,20,,,,,,,,,,,,,,,,,
58,1966,322,4906,899,5.5,38,9,254,251,514,3464,21,29,6.6,145,376,1442,15,3.8,81,64,652,28,,,,,,,,,,,,,,,,,
59,1965,285,4065,843,4.8,40,18,213,209,459,2589,21,22,5.4,121,367,1476,11,4.0,77,58,684,15,,,,,,,,,,,,,,,,,
60,1964,278,3889,862,4.5,40,7,209,201,451,2432,19,33,5.1,108,384,1457,11,3.8,79,53,477,22,,,,,,,,,,,,,,,,,
61,1963,249,3510,823,4.3,44,15,200,209,480,2532,21,29,4.9,121,306,978,8,3.2,52,55,650,27,,,,,,,,,,,,,,,,,
62,1962,278,3955,876,4.5,55,20,206,242,505,2742,20,35,4.9,131,317,1213,9,3.8,60,84,771,15,,,,,,,,,,,,,,,,,
63,1961,301,4065,927,4.4,52,20,247,204,460,2387,20,32,4.8,126,426,1678,17,3.9,100,60,585,21,,,,,,,,,,,,,,,,,
64,1960,382,4794,959,5.0,48,20,286,236,474,2977,32,28,5.8,152,445,1817,14,4.1,111,53,672,23,,,,,,,,,,,,,,,,,
