,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,281,5044.0,1034.0,4.9,41.0,21,292.0,294,478,3050,14,20,5.6,151.0,489,1994,16,4.1,123.0,125,1011,18.0,,,,,,,,,,,,,,,,,
1,buf,250,4341.0,1046.0,4.2,44.0,14,263.0,298,588,2698,18,30,4.2,149.0,398,1643,9,4.1,98.0,121,997,16.0,,,,,,,,,,,,,,,,,
2,chi,325,5437.0,1100.0,4.9,31.0,16,297.0,226,390,2463,14,15,5.8,115.0,674,2974,22,4.4,164.0,114,851,18.0,,,,,,,,,,,,,,,,,
3,cin,339,5480.0,1081.0,5.1,39.0,17,339.0,306,496,3301,17,22,6.1,179.0,540,2179,18,4.0,135.0,85,693,25.0,,,,,,,,,,,,,,,,,
4,cle,250,4828.0,1039.0,4.6,39.0,16,295.0,273,495,3132,14,23,5.7,180.0,489,1696,10,3.5,89.0,111,928,26.0,,,,,,,,,,,,,,,,,
5,clt,239,4132.0,979.0,4.2,38.0,16,254.0,206,411,2107,13,22,4.5,117.0,510,2025,13,4.0,114.0,95,798,23.0,,,,,,,,,,,,,,,,,
6,crd,423,6345.0,1103.0,5.8,36.0,20,345.0,347,566,4257,28,16,6.9,200.0,488,2088,21,4.3,129.0,109,904,16.0,,,,,,,,,,,,,,,,,
7,dal,308,5320.0,1121.0,4.7,43.0,17,323.0,322,604,3606,19,26,5.5,202.0,469,1714,12,3.7,93.0,100,947,28.0,,,,,,,,,,,,,,,,,
8,den,353,4935.0,1018.0,4.8,34.0,17,299.0,263,475,2859,22,17,5.6,152.0,508,2076,12,4.1,121.0,78,636,26.0,,,,,,,,,,,,,,,,,
9,det,283,5318.0,1038.0,5.1,36.0,14,306.0,298,531,3301,19,22,5.6,170.0,446,2017,13,4.5,118.0,138,1165,18.0,,,,,,,,,,,,,,,,,
10,gnb,390,5449.0,1009.0,5.4,37.0,7,315.0,281,506,3430,30,30,6.3,168.0,461,2019,18,4.4,120.0,110,915,27.0,,,,,,,,,,,,,,,,,
11,kan,314,5095.0,1034.0,4.9,37.0,15,295.0,305,593,3568,21,22,5.7,178.0,408,1527,12,3.7,88.0,98,801,29.0,,,,,,,,,,,,,,,,,
12,mia,513,6936.0,1070.0,6.5,28.0,10,387.0,367,572,5018,49,18,8.6,243.0,484,1918,18,4.0,115.0,67,527,29.0,,,,,,,,,,,,,,,,,
13,min,276,4716.0,1041.0,4.5,41.0,16,289.0,281,533,2872,18,25,4.8,150.0,444,1844,10,4.2,111.0,90,762,28.0,,,,,,,,,,,,,,,,,
14,nor,298,5008.0,1044.0,4.8,41.0,13,298.0,246,476,2837,21,28,5.4,137.0,523,2171,9,4.2,131.0,101,849,30.0,,,,,,,,,,,,,,,,,
15,nwe,362,5263.0,1048.0,5.0,29.0,15,315.0,292,500,3231,26,14,5.7,186.0,482,2032,15,4.2,104.0,86,674,25.0,,,,,,,,,,,,,,,,,
16,nyg,299,5292.0,1083.0,4.9,27.0,9,310.0,288,535,3632,22,18,6.2,198.0,493,1660,12,3.4,97.0,79,703,15.0,,,,,,,,,,,,,,,,,
17,nyj,332,5148.0,1044.0,4.9,34.0,13,310.0,272,488,2959,20,21,5.5,176.0,504,2189,17,4.3,118.0,96,779,16.0,,,,,,,,,,,,,,,,,
18,oti,240,4884.0,969.0,5.0,31.0,16,284.0,282,487,3228,14,15,6.0,164.0,433,1656,13,3.8,95.0,99,813,25.0,,,,,,,,,,,,,,,,,
19,phi,278,4698.0,1047.0,4.5,33.0,16,280.0,331,606,3360,19,17,5.0,176.0,381,1338,6,3.5,83.0,77,632,21.0,,,,,,,,,,,,,,,,,
20,pit,387,5420.0,1052.0,5.2,40.0,15,302.0,240,443,3241,25,25,6.8,167.0,574,2179,13,3.8,117.0,112,948,18.0,,,,,,,,,,,,,,,,,
21,rai,368,5244.0,1061.0,4.9,48.0,20,301.0,266,491,3358,21,28,6.2,162.0,516,1886,19,3.7,114.0,143,1209,25.0,,,,,,,,,,,,,,,,,
22,ram,346,5006.0,931.0,5.4,35.0,18,258.0,176,358,2142,16,17,5.5,100.0,541,2864,16,5.3,140.0,93,830,18.0,,,,,,,,,,,,,,,,,
23,sdg,394,6297.0,1154.0,5.5,38.0,17,374.0,401,662,4643,25,21,6.7,240.0,456,1654,18,3.6,106.0,112,1023,28.0,,,,,,,,,,,,,,,,,
24,sea,418,5068.0,1034.0,4.9,39.0,13,287.0,283,497,3423,32,26,6.4,171.0,495,1645,10,3.3,94.0,128,1179,22.0,,,,,,,,,,,,,,,,,
25,sfo,475,6366.0,1057.0,6.0,22.0,12,356.0,312,496,3901,32,10,7.5,204.0,534,2465,21,4.6,138.0,100,884,14.0,,,,,,,,,,,,,,,,,
26,tam,335,5321.0,1091.0,4.9,43.0,20,344.0,334,563,3545,22,23,5.8,209.0,483,1776,17,3.7,114.0,118,875,21.0,,,,,,,,,,,,,,,,,
27,was,426,5350.0,1121.0,4.8,28.0,15,339.0,286,485,3076,24,13,5.8,164.0,588,2274,20,3.9,154.0,80,723,21.0,,,,,,,,,,,,,,,,,
