,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,406,5939.0,1059.0,5.6,22.0,10,358.0,422,655,4267,31,12,6.2,232.0,370,1672,15,4.5,95.0,113,974,31.0,176.0,39.2,11.4,26.7,2.7333333333333334,6.2,33.6,2.22,213.0,89.0,0.418,25.0,18.0,0.72,55.0,40.0,0.727
1,buf,378,5712.0,1019.0,5.6,18.0,6,338.0,306,511,3582,19,12,6.5,183.0,469,2130,21,4.5,122.0,106,884,33.0,183.0,38.8,9.3,29.5,2.716666666666667,5.8,31.0,2.06,205.0,82.0,0.4,14.0,4.0,0.28600000000000003,57.0,30.0,0.526
2,car,402,5756.0,1035.0,5.6,27.0,10,329.0,409,612,4291,27,17,6.5,223.0,376,1465,11,3.9,90.0,112,907,16.0,196.0,36.2,13.8,27.3,2.3833333333333333,5.5,29.4,1.86,211.0,80.0,0.379,13.0,9.0,0.6920000000000001,55.0,24.0,0.436
3,chi,399,5548.0,1012.0,5.5,11.0,3,322.0,342,530,3598,22,8,6.3,188.0,445,1950,18,4.4,99.0,103,959,35.0,174.0,42.0,6.3,29.2,2.9333333333333336,6.0,31.9,2.18,210.0,85.0,0.405,14.0,10.0,0.7140000000000001,59.0,31.0,0.525
4,cin,315,5612.0,1038.0,5.4,20.0,3,327.0,374,593,3800,22,17,6.1,196.0,412,1812,12,4.4,95.0,105,950,36.0,176.0,34.7,11.4,27.2,2.783333333333333,6.1,31.8,1.81,217.0,86.0,0.396,19.0,9.0,0.474,49.0,25.0,0.51
5,cle,452,6279.0,1067.0,5.9,13.0,3,364.0,347,543,3996,36,10,7.0,220.0,498,2283,18,4.6,121.0,104,930,23.0,179.0,40.8,6.1,30.2,2.9333333333333336,6.1,35.0,2.43,206.0,93.0,0.451,12.0,9.0,0.75,60.0,40.0,0.667
6,clt,392,6126.0,1024.0,6.0,17.0,9,353.0,378,582,4200,27,8,6.8,225.0,409,1926,12,4.7,93.0,125,1155,35.0,176.0,41.5,9.7,26.6,2.6833333333333336,6.0,34.7,2.13,193.0,80.0,0.415,8.0,3.0,0.375,50.0,25.0,0.5
7,crd,362,4883.0,1019.0,4.8,28.0,14,293.0,344,547,3365,21,14,5.7,175.0,424,1518,16,3.6,90.0,123,1010,28.0,194.0,32.5,12.9,30.3,2.4833333333333334,5.4,25.1,1.76,219.0,85.0,0.38799999999999996,15.0,7.0,0.467,45.0,25.0,0.556
8,dal,306,5503.0,1009.0,5.5,20.0,11,330.0,425,633,4167,25,9,6.2,226.0,340,1336,9,3.9,79.0,90,784,25.0,168.0,35.1,11.3,28.6,2.716666666666667,6.2,32.7,1.86,197.0,77.0,0.391,14.0,9.0,0.643,54.0,29.0,0.537
9,den,297,5057.0,1076.0,4.7,27.0,13,306.0,306,552,2972,13,14,5.0,169.0,482,2085,15,4.3,101.0,110,990,36.0,197.0,29.4,12.2,29.3,2.5833333333333335,5.7,25.6,1.47,236.0,86.0,0.364,16.0,6.0,0.375,42.0,22.0,0.524
10,det,358,5676.0,964.0,5.9,14.0,4,333.0,399,549,3975,33,10,6.9,206.0,389,1701,8,4.4,99.0,122,979,28.0,160.0,39.4,8.8,27.2,3.033333333333333,6.2,35.5,2.21,198.0,90.0,0.455,8.0,3.0,0.375,53.0,36.0,0.679
11,gnb,388,5823.0,987.0,5.9,25.0,8,329.0,370,571,4308,32,17,7.1,227.0,376,1515,11,4.0,80.0,109,964,22.0,173.0,41.0,13.9,28.7,2.6666666666666665,5.9,33.7,2.25,199.0,82.0,0.41200000000000003,18.0,12.0,0.667,45.0,28.0,0.622
12,htx,328,4821.0,950.0,5.1,17.0,6,272.0,319,522,3226,20,11,5.8,157.0,397,1595,13,4.0,87.0,114,949,28.0,186.0,31.7,9.1,30.3,2.4833333333333334,5.3,25.8,1.68,213.0,82.0,0.385,13.0,3.0,0.231,44.0,23.0,0.523
13,jax,400,5147.0,1030.0,5.0,13.0,6,305.0,345,551,3444,20,7,5.9,174.0,446,1703,17,3.8,93.0,101,948,38.0,191.0,39.3,5.8,31.6,2.5833333333333335,5.6,26.8,1.95,224.0,83.0,0.371,13.0,6.0,0.462,55.0,30.0,0.545
14,kan,311,5896.0,1063.0,5.5,33.0,15,342.0,350,598,3958,23,18,6.3,209.0,437,1938,10,4.4,102.0,109,797,31.0,182.0,31.9,16.5,26.9,2.7,6.0,32.3,1.68,222.0,96.0,0.43200000000000005,20.0,10.0,0.5,53.0,26.0,0.491
15,mia,380,6122.0,1088.0,5.6,25.0,9,349.0,368,591,3875,30,16,6.2,199.0,464,2247,12,4.8,109.0,109,919,41.0,194.0,35.1,12.9,28.2,2.6666666666666665,5.8,31.4,1.92,213.0,77.0,0.36200000000000004,16.0,9.0,0.563,51.0,29.0,0.569
16,min,307,5038.0,993.0,5.1,27.0,13,304.0,332,548,3327,22,14,5.6,186.0,404,1711,9,4.2,87.0,99,825,31.0,177.0,33.3,14.1,27.1,2.7,5.8,28.4,1.7,206.0,80.0,0.38799999999999996,14.0,3.0,0.214,44.0,24.0,0.545
17,nor,454,6006.0,1008.0,6.0,21.0,12,353.0,378,582,4380,27,9,7.2,230.0,396,1626,19,4.1,91.0,104,881,32.0,172.0,45.3,12.2,29.6,2.7,6.1,34.9,2.43,194.0,84.0,0.433,10.0,4.0,0.4,56.0,32.0,0.5710000000000001
