,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,540,6653.0,995.0,6.7,11.0,4,379.0,374,537,4725,38,7,8.2,239.0,421,1928,20,4.6,108.0,104,848,32.0,175.0,52.6,6.3,29.3,2.783333333333333,5.89,38.0,2.9,178.0,75.0,0.42100000000000004,14.0,8.0,0.5710000000000001,63.0,39.0,0.619
1,buf,399,5666.0,1012.0,5.6,12.0,5,328.0,286,474,3036,17,7,5.8,155.0,492,2630,29,5.3,146.0,112,960,27.0,177.0,36.7,6.8,28.9,2.7,5.91,31.8,2.14,210.0,86.0,0.41,15.0,8.0,0.5329999999999999,54.0,35.0,0.648
2,car,369,5499.0,1052.0,5.2,29.0,10,318.0,306,563,3685,21,19,6.2,194.0,453,1814,16,4.0,99.0,98,835,25.0,193.0,34.7,14.0,30.4,2.55,5.64,28.5,1.81,223.0,83.0,0.37200000000000005,17.0,11.0,0.647,49.0,29.0,0.5920000000000001
3,chi,279,5704.0,967.0,5.9,31.0,12,324.0,347,559,3969,19,19,6.8,212.0,380,1735,10,4.6,93.0,110,967,19.0,172.0,27.3,17.4,25.5,2.6166666666666667,5.76,33.0,1.49,185.0,70.0,0.37799999999999995,14.0,4.0,0.28600000000000003,49.0,25.0,0.51
4,cin,325,5711.0,1050.0,5.4,17.0,9,341.0,364,563,3942,18,8,6.5,204.0,446,1769,17,4.0,100.0,88,726,37.0,176.0,35.8,8.5,26.8,2.75,6.15,32.4,1.87,210.0,82.0,0.39,9.0,7.0,0.778,54.0,29.0,0.537
5,cle,264,4976.0,983.0,5.1,25.0,11,296.0,338,567,3264,15,14,5.2,181.0,350,1712,13,4.9,83.0,95,736,32.0,180.0,27.2,13.3,23.4,2.5166666666666666,5.63,27.4,1.44,212.0,77.0,0.363,18.0,13.0,0.722,44.0,24.0,0.545
6,clt,411,5830.0,1037.0,5.6,22.0,7,351.0,370,584,4202,32,15,6.7,220.0,409,1628,13,4.0,93.0,103,883,38.0,180.0,40.6,12.2,28.3,2.75,5.94,32.3,2.24,202.0,87.0,0.431,18.0,8.0,0.444,53.0,35.0,0.66
7,crd,418,5868.0,1086.0,5.4,28.0,11,368.0,383,646,4136,28,17,6.0,229.0,399,1732,20,4.3,97.0,104,889,42.0,197.0,35.0,14.2,29.7,2.5166666666666666,5.66,29.5,2.03,214.0,87.0,0.40700000000000003,10.0,5.0,0.5,54.0,35.0,0.648
8,dal,421,6027.0,1010.0,6.0,15.0,9,358.0,325,483,3631,25,6,7.1,191.0,499,2396,24,4.8,142.0,105,879,25.0,173.0,43.9,8.7,28.8,2.95,6.04,34.8,2.45,189.0,80.0,0.423,9.0,8.0,0.889,57.0,38.0,0.667
9,den,333,5169.0,1020.0,5.1,25.0,14,290.0,339,570,3685,20,11,6.0,181.0,410,1484,11,3.6,76.0,119,985,33.0,198.0,30.3,11.6,29.1,2.35,5.33,26.1,1.54,219.0,75.0,0.342,17.0,9.0,0.529,47.0,22.0,0.46799999999999997
10,det,346,5421.0,981.0,5.5,15.0,5,329.0,388,594,4111,24,10,6.5,217.0,350,1310,9,3.7,76.0,100,861,36.0,156.0,41.0,9.0,25.7,3.0833333333333335,6.51,34.8,2.08,195.0,83.0,0.426,10.0,7.0,0.7,48.0,26.0,0.542
11,gnb,432,5900.0,1029.0,5.7,17.0,9,349.0,403,620,4199,40,8,6.4,222.0,374,1701,11,4.5,91.0,100,827,36.0,176.0,43.8,9.1,29.6,2.8333333333333335,6.03,33.6,2.47,210.0,98.0,0.467,17.0,7.0,0.41200000000000003,66.0,40.0,0.606
12,htx,279,5035.0,1071.0,4.7,24.0,8,305.0,347,583,3176,15,16,5.2,173.0,456,1859,8,4.1,102.0,87,868,30.0,185.0,31.4,11.4,28.6,2.7333333333333334,6.02,27.2,1.44,233.0,87.0,0.373,23.0,9.0,0.391,44.0,18.0,0.409
13,jax,318,5359.0,1052.0,5.1,29.0,13,321.0,369,626,3728,24,16,5.6,207.0,392,1631,8,4.2,75.0,129,1187,39.0,191.0,31.4,13.6,26.6,2.45,5.71,28.0,1.63,221.0,78.0,0.353,16.0,7.0,0.43799999999999994,40.0,24.0,0.6
14,kan,389,5488.0,990.0,5.5,17.0,9,305.0,365,546,3740,19,8,6.5,197.0,412,1748,15,4.2,86.0,109,848,22.0,178.0,37.1,9.0,30.5,2.75,5.79,30.7,1.9,213.0,81.0,0.38,14.0,10.0,0.7140000000000001,55.0,25.0,0.455
