Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2021,SFO,OC,32,9,22,12,3,7,13,20,5,7,5,16,23,29,12,14,14,1,3,9,19,14,7,21,7,6,7,6,12,26,10
2022,MIA,HC,32,11,28,14,5,6,11,8,31,25,22,19,4,13,4,4,22,2,18,24,30,6,4,17,6,28,31,27,26,29,13
2023,MIA,HC,32,5,12,5,2,1,2,21,15,6,1,1,16,20,1,4,21,2,10,22,8,11,7,17,6,5,14,15,25,14,13
2024,MIA,HC,32,17,20,17,13,18,22,17,19,21,23,28,24,8,15,16,10,22,4,10,27,5,9,7,12,23,21,9,6,22,7
