Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1927,33,NYY,NFL,16,7,8,1,.467,0.1,0.7,-0.6,,,,,6,
