,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1949,179,3089,677,4.6,47,19,122,129,297,2009,12,28,6.0,63,342,1080,9,3.2,46,63,426,13,,,,,,,,,,,,,,,,,
1,1948,202,4009,850,4.7,65,27,180,146,341,2290,19,38,6.3,65,484,1719,8,3.6,102,78,659,13,,,,,,,,,,,,,,,,,
2,1947,263,3878,771,5.0,52,26,155,157,341,2358,23,26,6.4,75,401,1520,9,3.8,69,38,264,11,,,,,,,,,,,,,,,,,
3,1946,263,3439,822,4.2,47,18,149,144,310,1898,18,29,6.1,63,512,1541,10,3.0,76,63,514,10,,,,,,,,,,,,,,,,,
