Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1933,34,CIN,NFL,7,3,3,1,.500,-11.6,-8.7,-2.9,,,,,4,
