Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1933,BOS,HC,10,5,7,6,6,2,6,5,3,1,3,1,1,10,8,9,5,7,7,5,7,1,3,5,8,1,3,9,7,7,10
1934,BOS,HC,11,5,8,6,7,8,7,6,8,5,5,4,1,8,9,6,6,9,6,5,8,5,6,2,8,1,6,7,4,8,6
