Year,Age,Level,Employer,Role
1943,28,College,Purdue,Assistant Coach
1944,29,College,Purdue,Head Coach
1945,30,College,Purdue,Head Coach
1946,31,College,Purdue,Head Coach
1947,32,AAFC,Baltimore Colts,Head Coach
1948,33,AAFC,Baltimore Colts,Head Coach
1949,34,AAFC,Baltimore Colts,Head Coach
1950,35,NFL,Chicago Cardinals,Backfield Coach
1951,36,NFL,Chicago Cardinals,Head Coach
1952,37,NFL,Dallas Texans,Backfield Coach
1953,38,College,LSU,Backfield Coach
