Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1947,BCL,HC,8,7,6,8,6,7,8,7,7,8,8,8,7,1,3,7,6,7,6,7,3,8,7,7,6,1,1,2,3,8,4
1948,BCL,HC,8,3,4,3,4,4,4,2,4,4,4,6,6,6,1,5,1,1,5,5,7,5,6,5,7,7,6,3,2,6,2
1949,BCL,HC,7,7,7,7,5,4,7,6,6,6,7,6,5,1,2,4,4,2,6,7,7,7,7,7,6,3,2,3,5,6,4
1951,CRD,HC,12,10,6,9,6,5,10,10,6,5,5,5,11,5,7,8,5,9,6,9,4,9,8,7,7,4,1,5,8,4,9
