Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1981,HOU,OC,28,17,22,24,27,27,23,20,24,23,21,22,22,24,23,12,16,20,24,18,27,22,24,14,25,28,12,17,14,18,18
1982,HOU,OC,28,27,26,27,28,28,24,23,26,26,21,22,22,12,19,9,21,26,28,27,25,20,23,21,22,2,15,25,27,28,26
1986,STL,OC,28,23,19,25,20,26,28,5,25,14,25,7,2,16,22,20,10,27,4,21,27,27,25,21,20,22,1,1,11,27,9
1987,STL,OC,28,15,10,14,15,6,7,2,20,15,9,11,4,3,6,8,4,12,25,23,17,19,19,20,18,8,17,25,27,23,24
1988,PHO,OC,28,17,22,19,7,4,11,19,16,13,12,6,16,6,5,5,14,10,14,27,24,12,16,21,20,18,15,12,27,19,15
1989,PHO,OC,28,23,25,25,25,25,25,27,22,26,23,27,10,11,15,18,28,20,26,20,24,26,27,12,24,24,20,22,21,21,17
1990,CLE,HC,28,27,28,27,25,25,27,28,26,28,21,28,28,3,12,27,23,26,17,28,27,24,23,26,16,26,5,15,28,21,21
,CLE,OC,28,27,28,27,25,25,27,28,26,28,21,28,28,3,12,27,23,26,17,28,27,24,23,26,16,26,5,15,28,21,21
