Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
2001,MIN,HC,31,26,31,28,26,12,24,30,28,25,20,10,27,10,7,9,27,13,27,26,31,24,30,31,31,24,5,18,7,31,27
2002,MIN,HC,32,25,31,24,12,2,8,31,8,1,1,1,27,13,9,20,30,12,26,30,27,6,10,17,17,30,17,29,32,19,32
2003,MIN,HC,32,14,5,11,5,1,6,7,7,4,12,6,13,15,4,1,6,4,23,23,7,3,17,32,31,29,25,26,6,2,23
2004,MIN,HC,32,14,18,13,11,4,6,5,28,18,29,2,5,8,2,2,7,2,28,26,25,13,21,21,28,19,27,29,27,28,28
2005,MIN,HC,32,14,12,19,27,25,19,20,28,27,22,19,21,16,20,20,17,22,21,19,5,21,19,18,17,17,22,22,24,2,19
2012,CHI,OC,32,9,2,6,16,28,16,14,10,10,18,14,9,27,29,22,18,27,5,3,1,4,8,3,14,2,25,8,7,1,4
