,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1948,372,4783,867,5.5,42,24,244,161,356,2463,27,18,6.9,100,511,2320,19,4.5,124,104,929,20,,,,,,,,,,,,,,,,,
1,1947,256,4062,796,5.1,45,17,219,158,303,2042,17,28,6.7,94,493,2020,18,4.1,112,99,1030,13,,,,,,,,,,,,,,,,,
2,1946,273,3494,679,5.1,31,14,182,106,227,1642,15,17,7.2,69,452,1852,22,4.1,104,84,870,9,,,,,,,,,,,,,,,,,
3,1945,211,2791,614,4.5,38,8,133,104,227,1427,10,30,6.3,61,387,1364,15,3.5,62,94,811,10,,,,,,,,,,,,,,,,,
4,1944,233,2706,612,4.4,27,11,126,76,166,1131,11,16,6.8,44,446,1575,17,3.5,81,77,561,1,,,,,,,,,,,,,,,,,
