Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
atl,325,5566.0,998.0,5.6,18.0,8,309.0,325,549,3526,20,10,6.0,189.0,415,2040,17,4.9,108.0,109,854,12.0,178.0,32.0,9.0,27.3,2.65,5.7,31.1,1.79,208.0,79.0,0.38,20.0,10.0,0.5,52.0,27.0,0.519
buf,342,5217.0,971.0,5.4,22.0,12,293.0,301,492,3271,14,10,6.3,167.0,455,1946,18,4.3,113.0,72,540,13.0,179.0,36.9,11.2,31.7,2.6666666666666665,5.7,29.1,1.82,202.0,73.0,0.361,16.0,8.0,0.5,55.0,23.0,0.418
car,329,5299.0,1026.0,5.2,25.0,13,296.0,333,557,3387,19,12,5.7,178.0,432,1912,14,4.4,100.0,88,736,18.0,185.0,30.8,12.4,27.6,2.6666666666666665,5.7,28.4,1.64,219.0,87.0,0.397,20.0,9.0,0.45,49.0,26.0,0.531
chi,350,5355.0,1087.0,4.9,32.0,10,314.0,383,622,3859,21,22,5.9,208.0,437,1496,16,3.4,93.0,100,827,13.0,207.0,30.4,14.0,30.8,2.5,5.4,25.9,1.63,232.0,81.0,0.349,21.0,10.0,0.47600000000000003,55.0,30.0,0.545
cin,364,5208.0,1013.0,5.1,24.0,12,296.0,315,506,3287,23,12,6.3,169.0,490,1921,15,3.9,106.0,102,772,21.0,184.0,32.6,12.0,31.1,2.783333333333333,5.6,28.2,1.8,218.0,93.0,0.42700000000000005,11.0,5.0,0.455,49.0,29.0,0.5920000000000001
cle,350,5704.0,1004.0,5.7,31.0,8,315.0,286,446,3273,19,23,7.1,176.0,541,2431,16,4.5,125.0,95,770,14.0,171.0,31.6,17.5,31.8,3.033333333333333,6.0,33.3,1.77,207.0,95.0,0.45899999999999996,17.0,11.0,0.647,54.0,27.0,0.5
clt,298,4975.0,983.0,5.1,26.0,11,305.0,329,481,3009,6,15,5.9,165.0,472,1966,18,4.2,119.0,68,543,21.0,153.0,37.3,17.0,27.6,3.283333333333333,6.7,32.5,1.75,211.0,100.0,0.474,7.0,3.0,0.429,47.0,19.0,0.40399999999999997
crd,426,5304.0,993.0,5.3,30.0,17,312.0,323,517,3540,36,13,6.5,172.0,445,1764,13,4.0,117.0,98,816,23.0,181.0,38.7,15.5,32.9,2.6333333333333333,5.6,29.2,2.24,207.0,92.0,0.444,17.0,13.0,0.765,55.0,35.0,0.636
dal,365,4709.0,969.0,4.9,22.0,14,276.0,308,508,3003,19,8,5.3,163.0,402,1706,11,4.2,85.0,87,601,28.0,185.0,36.8,10.8,32.5,2.5833333333333335,5.5,25.4,1.75,216.0,77.0,0.35600000000000004,14.0,8.0,0.5710000000000001,56.0,26.0,0.46399999999999997
den,448,5993.0,990.0,6.1,13.0,7,327.0,333,495,3656,20,6,7.0,186.0,469,2337,26,5.0,122.0,83,738,19.0,168.0,46.4,7.7,30.2,2.9833333333333334,6.1,35.5,2.49,202.0,89.0,0.441,18.0,10.0,0.556,60.0,36.0,0.6
det,517,6470.0,1009.0,6.4,20.0,16,350.0,303,443,3716,25,4,7.9,188.0,536,2754,31,5.1,147.0,91,753,15.0,179.0,45.3,8.4,30.8,2.95,5.8,36.1,2.61,196.0,89.0,0.45399999999999996,10.0,6.0,0.6,64.0,43.0,0.672
gnb,380,5349.0,1003.0,5.3,28.0,6,295.0,287,518,3244,22,22,6.0,141.0,458,2105,20,4.6,121.0,89,721,33.0,192.0,34.9,14.1,32.4,2.4166666666666665,5.4,27.9,1.92,210.0,80.0,0.381,23.0,17.0,0.7390000000000001,51.0,29.0,0.569
htx,394,5385.0,935.0,5.8,22.0,10,300.0,294,471,3423,24,12,6.9,167.0,439,1962,18,4.5,114.0,81,659,19.0,175.0,38.3,12.0,29.5,2.5666666666666664,5.5,30.7,2.11,188.0,74.0,0.39399999999999996,13.0,10.0,0.769,47.0,30.0,0.638
jax,367,5295.0,922.0,5.7,17.0,4,289.0,297,465,3586,25,13,7.3,166.0,428,1709,14,4.0,98.0,80,691,25.0,170.0,38.8,9.4,31.2,2.7,5.6,31.1,2.08,200.0,82.0,0.41,11.0,5.0,0.455,53.0,31.0,0.585
kan,440,6291.0,1041.0,6.0,29.0,16,344.0,348,522,3748,21,13,7.0,195.0,509,2543,25,5.0,133.0,81,588,16.0,181.0,43.6,15.5,33.6,2.85,6.0,34.6,2.33,211.0,100.0,0.474,14.0,6.0,0.429,67.0,36.0,0.537
mia,317,5264.0,979.0,5.4,30.0,12,296.0,320,551,3644,18,18,6.2,173.0,388,1620,11,4.2,96.0,86,615,27.0,165.0,35.2,16.4,27.7,2.8,6.1,31.8,1.76,209.0,79.0,0.37799999999999995,19.0,11.0,0.579,47.0,23.0,0.489
min,333,4679.0,946.0,4.9,25.0,13,255.0,324,530,3449,15,12,6.0,163.0,371,1230,10,3.3,72.0,109,1002,20.0,191.0,27.7,12.6,32.0,2.4,5.1,24.5,1.4,203.0,68.0,0.335,13.0,5.0,0.385,47.0,20.0,0.426
nor,393,5432.0,999.0,5.4,22.0,7,299.0,299,526,3547,21,15,6.4,180.0,445,1885,14,4.2,100.0,84,637,19.0,174.0,39.7,11.5,30.3,2.7333333333333334,6.0,31.2,1.99,206.0,82.0,0.39799999999999996,14.0,8.0,0.5710000000000001,60.0,29.0,0.483
nwe,309,4944.0,920.0,5.4,22.0,8,268.0,288,474,3222,27,14,6.4,176.0,415,1722,8,4.1,78.0,81,636,14.0,170.0,30.6,12.9,27.8,2.6333333333333333,5.5,29.1,1.74,205.0,91.0,0.444,10.0,2.0,0.2,45.0,30.0,0.667
nyg,294,4672.0,931.0,5.0,22.0,5,268.0,296,503,3139,17,17,5.8,165.0,386,1533,14,4.0,78.0,111,866,25.0,173.0,28.9,12.1,29.0,2.533333333333333,5.5,26.8,1.58,204.0,83.0,0.40700000000000003,16.0,5.0,0.313,35.0,17.0,0.486
nyj,356,5270.0,1020.0,5.2,30.0,16,315.0,368,572,3752,23,14,6.1,209.0,407,1518,10,3.7,86.0,93,663,20.0,177.0,33.3,16.9,30.2,2.7333333333333334,5.9,29.5,1.77,210.0,81.0,0.386,18.0,13.0,0.722,57.0,29.0,0.509
oti,234,4698.0,1022.0,4.6,31.0,11,276.0,342,575,3196,12,20,5.2,166.0,403,1502,12,3.7,81.0,93,750,29.0,194.0,23.2,15.5,29.2,2.5666666666666664,5.4,24.2,1.21,226.0,79.0,0.35,18.0,8.0,0.444,43.0,20.0,0.465
phi,289,4389.0,994.0,4.4,29.0,14,248.0,284,525,2913,19,15,5.1,144.0,421,1476,7,3.5,79.0,81,598,25.0,198.0,25.3,13.6,31.1,2.3833333333333333,5.2,22.1,1.28,227.0,73.0,0.322,14.0,5.0,0.35700000000000004,36.0,19.0,0.528
pit,223,3795.0,974.0,3.9,29.0,9,240.0,301,533,2511,12,20,4.3,149.0,390,1284,7,3.3,73.0,91,801,18.0,188.0,22.9,14.4,30.6,2.45,5.3,20.1,1.09,226.0,71.0,0.314,21.0,10.0,0.47600000000000003,42.0,14.0,0.33299999999999996
rai,388,5775.0,1045.0,5.5,24.0,8,325.0,266,471,3220,20,16,6.4,166.0,542,2555,23,4.7,129.0,74,633,30.0,192.0,34.4,11.5,29.1,2.6833333333333336,5.6,30.0,1.93,232.0,103.0,0.444,13.0,9.0,0.6920000000000001,54.0,31.0,0.574
ram,465,5950.0,975.0,6.1,26.0,14,320.0,278,444,3475,20,12,7.3,158.0,501,2475,26,4.9,146.0,89,654,16.0,185.0,41.6,13.0,32.0,2.6333333333333333,5.4,31.9,2.24,187.0,74.0,0.396,6.0,4.0,0.667,53.0,34.0,0.642
