,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2022,BAL,DC,32,8,9,8,12,16,19,8,7,2,20,3,7,28,28,19,15,21,9,3,9,3,3,8,3,5,21,26,5,12,17
1,2023,BAL,DC,32,1,1,1,4,6,4,12,1,1,4,3,24,30,21,12,1,5,6,1,1,6,14,1,25,2,31,6,2,3,1
2,2024,SEA,HC,32,10,23,15,18,14,18,24,29,28,11,17,14,7,8,20,25,15,14,11,16,14,16,4,23,27,19,11,17,12,6
