,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,276,3811.0,800.0,4.8,31.0,19,209.0,149,282,1753,20,12,5.1,89.0,455,2058,9,4.5,97.0,63,601,23.0,,,,,,,,,,,,,,,,,
1,buf,230,3867.0,868.0,4.5,51.0,21,224.0,215,442,2345,17,30,4.8,122.0,384,1522,7,4.0,83.0,67,632,19.0,,,,,,,,,,,,,,,,,
2,chi,210,3568.0,901.0,4.0,38.0,17,237.0,193,384,1490,11,21,3.4,97.0,462,2078,14,4.5,120.0,89,940,20.0,,,,,,,,,,,,,,,,,
3,cin,280,3868.0,728.0,5.3,38.0,23,172.0,163,308,2345,22,15,6.4,95.0,363,1523,10,4.2,66.0,50,556,11.0,,,,,,,,,,,,,,,,,
4,cle,351,4428.0,845.0,5.2,35.0,14,250.0,199,378,2640,24,21,6.6,138.0,447,1788,17,4.0,97.0,58,603,15.0,,,,,,,,,,,,,,,,,
5,clt,279,4477.0,865.0,5.2,39.0,12,255.0,225,429,2987,17,27,6.7,140.0,417,1490,16,3.6,99.0,62,561,16.0,,,,,,,,,,,,,,,,,
6,crd,314,4185.0,833.0,5.0,35.0,10,224.0,216,430,2739,19,25,6.1,125.0,382,1446,17,3.8,83.0,72,765,16.0,,,,,,,,,,,,,,,,,
7,dal,369,5122.0,931.0,5.5,30.0,12,275.0,189,355,2846,24,18,7.1,125.0,532,2276,17,4.3,133.0,81,840,17.0,,,,,,,,,,,,,,,,,
8,den,297,4161.0,841.0,4.9,31.0,8,243.0,192,403,2524,23,23,5.6,130.0,394,1637,12,4.2,87.0,80,753,26.0,,,,,,,,,,,,,,,,,
9,det,259,3355.0,845.0,4.0,30.0,12,198.0,165,329,1600,12,18,4.3,93.0,474,1755,11,3.7,83.0,71,734,22.0,,,,,,,,,,,,,,,,,
10,gnb,269,4068.0,785.0,5.2,38.0,21,242.0,182,319,2376,20,17,6.7,122.0,432,1692,11,3.9,95.0,63,602,25.0,,,,,,,,,,,,,,,,,
11,kan,359,4607.0,899.0,5.1,39.0,19,258.0,196,351,2387,16,20,6.3,125.0,522,2220,19,4.3,129.0,62,757,4.0,,,,,,,,,,,,,,,,,
12,mia,233,3590.0,878.0,4.1,42.0,13,224.0,201,424,2077,12,29,4.4,131.0,401,1513,12,3.8,73.0,53,631,20.0,,,,,,,,,,,,,,,,,
13,min,379,4096.0,869.0,4.7,30.0,12,239.0,176,346,2246,24,18,5.9,117.0,489,1850,15,3.8,102.0,67,744,20.0,,,,,,,,,,,,,,,,,
14,nor,311,4679.0,879.0,5.3,32.0,12,282.0,245,453,2974,22,20,6.2,158.0,399,1705,12,4.3,93.0,83,943,31.0,,,,,,,,,,,,,,,,,
15,nwe,266,3419.0,729.0,4.7,28.0,10,166.0,162,338,1930,19,18,5.3,87.0,367,1489,11,4.1,64.0,77,837,15.0,,,,,,,,,,,,,,,,,
16,nyg,264,4368.0,869.0,5.0,23.0,15,235.0,234,435,2775,24,8,5.9,133.0,397,1593,8,4.0,91.0,70,777,11.0,,,,,,,,,,,,,,,,,
17,nyj,353,4583.0,879.0,5.2,33.0,13,252.0,203,394,2801,21,20,6.8,130.0,469,1782,14,3.8,98.0,61,725,24.0,,,,,,,,,,,,,,,,,
18,oti,278,4531.0,965.0,4.7,48.0,17,256.0,239,489,2825,15,31,5.4,146.0,440,1706,12,3.9,95.0,70,730,15.0,,,,,,,,,,,,,,,,,
19,phi,279,4345.0,882.0,4.9,39.0,11,231.0,216,458,2782,20,28,5.7,132.0,395,1563,10,4.0,83.0,80,843,16.0,,,,,,,,,,,,,,,,,
20,pit,218,3626.0,843.0,4.3,49.0,20,210.0,176,391,2084,17,29,4.7,115.0,400,1542,8,3.9,81.0,67,659,14.0,,,,,,,,,,,,,,,,,
21,rai,377,5036.0,910.0,5.5,33.0,7,261.0,227,439,3271,36,26,7.3,153.0,459,1765,4,3.8,84.0,100,1274,24.0,,,,,,,,,,,,,,,,,
22,ram,320,3934.0,815.0,4.8,18.0,11,209.0,222,416,2521,25,7,5.8,114.0,382,1413,8,3.7,75.0,95,994,20.0,,,,,,,,,,,,,,,,,
23,sdg,288,4611.0,932.0,4.9,34.0,13,275.0,208,444,2626,13,21,5.5,131.0,455,1985,18,4.4,119.0,63,731,25.0,,,,,,,,,,,,,,,,,
24,sfo,277,4694.0,914.0,5.1,38.0,12,253.0,278,496,3158,22,26,6.0,153.0,391,1536,13,3.9,84.0,85,845,16.0,,,,,,,,,,,,,,,,,
25,was,307,4316.0,861.0,5.0,26.0,10,256.0,275,444,2784,22,16,5.8,149.0,377,1532,11,4.1,84.0,74,756,23.0,,,,,,,,,,,,,,,,,
