Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1922,DAY,HC,18,7,1,9,1,1,7,1,1,1,7,1,1,1,1,6,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1
1923,DAY,HC,20,16,1,17,1,1,16,1,1,1,15,1,1,1,1,15,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1
1924,DAY,HC,18,13,1,15,1,1,13,1,1,1,15,1,1,1,1,14,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1
1925,DAY,HC,20,16,1,16,1,1,20,1,1,1,17,1,1,1,1,18,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1
1926,DAY,HC,22,16,1,19,1,1,19,1,1,1,19,1,1,1,1,5,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1
