Year,Age,Level,Employer,Role
1922,30,NFL,Dayton Triangles,Head Coach
1923,31,NFL,Dayton Triangles,Head Coach
1924,32,NFL,Dayton Triangles,Head Coach
1925,33,NFL,Dayton Triangles,Head Coach
1926,34,NFL,Dayton Triangles,Head Coach
