,Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Rushing Off,Yds Rushing Off Passing Off,TD Passing Off,Int,NY/A,Yds Passing Off,Pts Passing Off,TkA,Att Passing Off,Yds Passing Off Defense,TD Defense,Y/A Defense,FR,Att Defense,Yds Defense,TD Defense Rushing Def,Int Rushing Def,nY/A
0,2013,BUF,OC,32,24,12,22,16,19,22,19,1,2,10,14,27,24,28,30,16,29,10,20,6,28,28,8,23,25,16,4,20,2,3
1,2014,BUF,OC,32,13,6,12,14,26,18,13,20,25,27,26,16,13,18,15,13,24,4,4,3,11,11,11,14,10,19,3,1,6,2
2,2016,JAX,OC,32,29,30,27,11,23,25,27,24,22,29,17,29,4,20,16,22,27,6,25,30,27,19,24,6,24,13,5,5,32,5
3,2017,JAX,OC,32,8,5,3,2,6,5,19,1,1,2,9,19,21,17,20,16,11,2,2,2,13,21,6,26,4,4,1,3,2,1
4,2018,JAX,OC,32,26,29,24,22,27,31,28,12,19,30,26,32,19,26,30,18,30,5,4,22,21,19,21,14,25,4,2,2,23,5
5,2019,GNB,OC,32,2,3,9,16,18,15,2,13,15,7,16,15,16,17,14,1,16,18,9,7,14,23,21,24,21,15,14,5,3,18
6,2020,GNB,OC,32,2,7,3,6,5,1,1,12,8,15,7,8,24,9,1,1,2,9,13,25,8,13,14,21,21,7,7,9,18,10
7,2021,GNB,OC,32,1,3,10,7,10,10,1,17,18,21,20,4,15,8,4,1,6,9,13,8,4,11,7,30,11,20,10,26,6,5
8,2022,DEN,HC,32,27,16,27,15,21,32,26,18,21,28,17,14,16,19,23,22,24,7,14,14,8,10,10,11,22,27,12,5,10,5
