,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,442,5487.0,993.0,5.5,24.0,9,319.0,237,424,3386,28,15,7.1,175.0,516,2101,18,4.1,111.0,116,841,33.0,,,,,,,,,,,,,,,,,
1,buf,400,5541.0,1033.0,5.4,20.0,6,319.0,269,461,3380,28,14,6.7,176.0,531,2161,13,4.1,115.0,123,993,28.0,,,,,,,,,,,,,,,,,
2,car,336,4780.0,966.0,4.9,35.0,17,261.0,292,507,3322,25,18,5.9,171.0,405,1458,11,3.6,68.0,113,931,22.0,,,,,,,,,,,,,,,,,
3,chi,276,4766.0,979.0,4.9,34.0,21,264.0,284,494,3053,16,13,5.8,154.0,454,1713,9,3.8,89.0,86,714,21.0,,,,,,,,,,,,,,,,,
4,cin,268,4824.0,979.0,4.9,22.0,10,271.0,307,521,3185,20,12,5.5,148.0,405,1639,7,4.0,92.0,69,620,31.0,,,,,,,,,,,,,,,,,
5,clt,310,5116.0,982.0,5.2,33.0,5,298.0,326,576,3630,26,28,6.1,190.0,384,1486,7,3.9,77.0,106,853,31.0,,,,,,,,,,,,,,,,,
6,crd,325,5109.0,1052.0,4.9,36.0,16,315.0,326,552,3482,17,20,5.8,179.0,450,1627,18,3.6,98.0,88,758,38.0,,,,,,,,,,,,,,,,,
7,dal,381,5450.0,992.0,5.5,15.0,7,308.0,279,474,3436,17,8,7.0,154.0,499,2014,21,4.0,125.0,128,1106,29.0,,,,,,,,,,,,,,,,,
8,den,501,6092.0,1041.0,5.9,20.0,6,347.0,290,491,3624,32,14,7.0,186.0,525,2468,26,4.7,135.0,115,1023,26.0,,,,,,,,,,,,,,,,,
9,det,306,5085.0,975.0,5.2,25.0,12,278.0,274,489,3130,17,13,5.9,160.0,441,1955,12,4.4,94.0,121,1019,24.0,,,,,,,,,,,,,,,,,
10,gnb,408,5636.0,1061.0,5.3,34.0,11,329.0,361,575,4110,33,23,6.7,210.0,447,1526,7,3.4,93.0,88,681,26.0,,,,,,,,,,,,,,,,,
11,jax,392,5214.0,989.0,5.3,20.0,8,287.0,269,463,3112,24,12,6.2,153.0,487,2102,19,4.3,111.0,121,898,23.0,,,,,,,,,,,,,,,,,
12,kan,327,4808.0,1012.0,4.8,32.0,14,289.0,305,543,3260,15,18,5.6,153.0,433,1548,19,3.6,103.0,158,1304,33.0,,,,,,,,,,,,,,,,,
13,mia,321,4930.0,1028.0,4.8,28.0,12,269.0,316,546,3395,23,16,6.0,176.0,458,1535,10,3.4,73.0,106,864,20.0,,,,,,,,,,,,,,,,,
14,min,556,6264.0,1008.0,6.2,20.0,4,335.0,327,533,4328,41,16,7.8,210.0,450,1936,17,4.3,98.0,116,1045,27.0,,,,,,,,,,,,,,,,,
15,nor,305,4463.0,966.0,4.6,33.0,14,258.0,278,535,3138,19,19,5.3,165.0,374,1325,6,3.5,67.0,121,928,26.0,,,,,,,,,,,,,,,,,
16,nwe,337,5140.0,999.0,5.1,24.0,7,281.0,295,556,3660,23,17,6.1,184.0,403,1480,9,3.7,68.0,108,853,29.0,,,,,,,,,,,,,,,,,
17,nyg,287,4455.0,1016.0,4.4,24.0,9,263.0,265,507,2566,18,15,4.7,129.0,474,1889,10,4.0,104.0,124,946,30.0,,,,,,,,,,,,,,,,,
18,nyj,416,5715.0,1057.0,5.4,24.0,11,338.0,318,532,3836,33,13,6.9,207.0,500,1879,12,3.8,99.0,85,651,32.0,,,,,,,,,,,,,,,,,
19,oti,330,5261.0,1016.0,5.2,19.0,9,308.0,305,519,3291,16,10,5.9,171.0,462,1970,12,4.3,118.0,126,1135,19.0,,,,,,,,,,,,,,,,,
20,phi,161,4188.0,1017.0,4.1,26.0,8,259.0,282,534,2413,7,18,4.1,141.0,427,1775,10,4.2,86.0,102,852,32.0,,,,,,,,,,,,,,,,,
21,pit,263,4586.0,1014.0,4.5,32.0,12,268.0,274,489,2552,13,20,4.9,135.0,490,2034,8,4.2,106.0,79,691,27.0,,,,,,,,,,,,,,,,,
22,rai,288,4815.0,1035.0,4.7,43.0,18,273.0,282,519,3088,21,25,5.3,156.0,449,1727,6,3.8,89.0,127,986,28.0,,,,,,,,,,,,,,,,,
