Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
bkn,2.4814317115789484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chi,-0.7330137259385758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cli,0.6188558505874858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crd,0.3484819352822735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
det,-1.1836369181139297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fyj,-0.5227229029234107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnb,-0.8832214566636938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nyg,-0.4926813567783871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prv,0.3184403891372499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sis,0.048066473832037576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
