,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,61.0,1557.0,470.0,3.3,26.0,0.0,,42.0,161.0,577.0,5.0,26.0,3.6,,309.0,980.0,1.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
1,chi,286.0,3802.0,759.0,5.0,24.0,0.0,,57.0,192.0,955.0,16.0,24.0,5.0,,567.0,2847.0,20.0,5.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
2,crd,80.0,1443.0,448.0,3.2,13.0,0.0,,34.0,132.0,302.0,1.0,13.0,2.3,,316.0,1141.0,7.0,3.6,,0.0,0.0,,,,,,,,,,,,,,,,,,
3,det,238.0,3487.0,774.0,4.5,15.0,0.0,,46.0,142.0,747.0,3.0,15.0,5.3,,632.0,2740.0,27.0,4.3,,0.0,0.0,,,,,,,,,,,,,,,,,,
4,gnb,156.0,2348.0,653.0,3.6,19.0,0.0,,74.0,197.0,1165.0,10.0,19.0,5.9,,456.0,1183.0,8.0,2.6,,0.0,0.0,,,,,,,,,,,,,,,,,,
5,gun,27.0,679.0,162.0,4.2,10.0,0.0,,21.0,58.0,340.0,1.0,10.0,5.9,,104.0,339.0,2.0,3.3,,0.0,0.0,,,,,,,,,,,,,,,,,,
6,nyg,147.0,2731.0,716.0,3.8,17.0,0.0,,64.0,149.0,796.0,5.0,17.0,5.3,,567.0,1935.0,12.0,3.4,,0.0,0.0,,,,,,,,,,,,,,,,,,
7,phi,127.0,2452.0,623.0,3.9,23.0,0.0,,48.0,163.0,576.0,7.0,23.0,3.5,,460.0,1876.0,11.0,4.1,,0.0,0.0,,,,,,,,,,,,,,,,,,
8,pit,51.0,2479.0,604.0,4.1,23.0,0.0,,58.0,186.0,952.0,4.0,23.0,5.1,,418.0,1527.0,2.0,3.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
9,red,10.0,979.0,285.0,3.4,14.0,0.0,,26.0,88.0,248.0,0.0,14.0,2.8,,197.0,731.0,1.0,3.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
10,was,107.0,2127.0,553.0,3.8,22.0,0.0,,35.0,138.0,459.0,4.0,22.0,3.3,,415.0,1668.0,10.0,4.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
