Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1941,PIT,HC,10,10,10,10,9,9,10,10,7,5,5,4,8,9,10,8,9,10,7,10,9,7,10,9,10,9,1,1,6,7,6
1944,RAM,HC,11,7,5,7,7,6,6,9,7,5,5,6,9,6,5,5,7,6,9,8,2,7,8,8,9,1,5,8,9,4,9
