,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,bkn,-1.4311961423157702,0.5765976745208703,1.2138235858618427,-0.3462957025113055,-0.4218106417137109,0.18067900652188337,,0.8054221040369743,0.7786962784849049,0.2645838492035198,-0.7352146220938078,-0.5011872875361886,-1.0734900802433878,,0.4412553108850431,0.2818230798371805,-0.8320502943378437,0.06844749713944188,,,,,,,,,,,,,,,,,,,,,
1,chi,-0.4290456706723423,0.22541212205065142,0.04954381983109562,0.28333284750925375,0.281207094475807,-0.5936595928576176,,1.7997703806258314,1.010451123272079,1.4715977836364944,1.4704292441876157,0.5478093607953688,0.6831300510639725,,-1.1919623982349241,-1.1761416531871667,-0.8320502943378437,-1.0723441218512466,,,,,,,,,,,,,,,,,,,,,
2,crd,1.7631584860476566,0.36016936892875867,-0.644069657804243,0.912961397529813,0.749885585268819,1.4712433388210515,,-1.3821441044585112,-0.913114088461466,-0.26298515525062804,1.4704292441876157,0.0815886282035655,1.8542101386022114,,0.38394942635451795,0.578676723932344,0.5547001962252291,0.5247641447357168,,,,,,,,,,,,,,,,,,,,,
3,det,-0.39772846843348514,-1.3794241816795352,-2.0065247031593727,-0.031481427501024464,1.57007294415659,1.7293562052808853,,-0.9844047938229683,-1.1216934487699228,-1.3780741873923497,-1.4704292441876157,0.7809197270912704,-0.6831300510639742,,-0.9340859178475609,0.02630348745147018,0.8320502943378437,0.7529224685338547,,,,,,,,,,,,,,,,,,,,,
4,gnb,-0.3350940639557709,-0.6648024179319966,0.0,-0.6611099775215837,1.3357336987600839,-1.626111058696952,,0.05966089659533157,0.616467887133883,0.45243038866825425,-0.3676073110469039,2.0630267417187294,-0.48795003647426655,,-0.7621682642559854,-1.0371089338008244,-0.2773500981126146,-1.0723441218512466,,,,,,,,,,,,,,,,,,,,,
5,nyg,-1.0240725132106276,-1.9429544868061654,0.19817527932438248,-2.54999562758326,-0.18747139631720494,-0.5936595928576176,,-0.2883610002107684,0.1993091665169696,-0.546753331888844,-1.1028219331407116,0.0815886282035655,-1.6590301240125074,,-0.0171917653591582,-1.2738403208640559,-0.5547001962252291,-1.7568190932456604,,,,,,,,,,,,,,,,,,,,,
6,phi,1.418669261420228,0.3887542394786602,-0.6936134776353386,1.2277756725400912,-1.241998000601482,-0.07743385993795028,,-0.8352525523346398,-1.7242560452165754,-1.4660023548013743,-0.3676073110469039,-1.2005183864238935,1.073490080243386,,1.3294965211081833,1.7360301717970321,2.2188007849009166,1.6655557637264053,,,,,,,,,,,,,,,,,,,,,
7,pit,0.385201587537943,0.11107263985104525,-0.2229471892399303,0.28333284750925375,-1.4763372459979878,0.438791872981717,,-0.6861003108463113,-0.7740611815891616,-0.5907174155933563,-0.3676073110469039,-1.6667391190156968,0.48795003647426655,,0.6991317912724064,0.6575871862867545,0.5547001962252291,0.5247641447357168,,,,,,,,,,,,,,,,,,,,,
8,ram,0.7923252166430856,1.6628227554171289,1.8578932436660855,0.28333284750925375,0.39837671717406,0.18067900652188337,,0.10937831042477442,0.5005904647402959,0.44443691890379744,1.1028219331407116,0.31469899449946714,-0.29277002188456064,,1.5300671169650213,1.1122617550907392,-0.2773500981126146,0.7529224685338547,,,,,,,,,,,,,,,,,,,,,
9,was,-0.7422176930609135,0.662352286170575,0.24771909915547807,0.5981471225195347,-1.0076587552049758,-1.109885325777285,,1.4020310699902887,1.4276098438889924,1.6114835045144882,0.3676073110469039,-0.5011872875361886,0.09759000729485297,,-1.47849182088755,-0.9055914965434734,-1.386750490563073,-0.38786915045683396,,,,,,,,,,,,,,,,,,,,,
