Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
bkn,120.0,2836.0,688.0,4.1,32.0,14.0,,113.0,259.0,1445.0,8.0,18.0,5.6,,429.0,1391.0,7.0,3.2,,0.0,0.0,,,,,,,,,,,,,,,,,,
chi,152.0,2750.0,641.0,4.3,38.0,11.0,,133.0,269.0,1747.0,14.0,27.0,6.5,,372.0,1003.0,7.0,2.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
crd,222.0,2783.0,613.0,4.5,42.0,19.0,,69.0,186.0,1313.0,14.0,23.0,7.1,,427.0,1470.0,12.0,3.4,,0.0,0.0,,,,,,,,,,,,,,,,,,
det,153.0,2357.0,558.0,4.2,49.0,20.0,,77.0,177.0,1034.0,6.0,29.0,5.8,,381.0,1323.0,13.0,3.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
gnb,155.0,2532.0,639.0,4.0,47.0,7.0,,98.0,252.0,1492.0,9.0,40.0,5.9,,387.0,1040.0,9.0,2.7,,0.0,0.0,,,,,,,,,,,,,,,,,,
nyg,133.0,2219.0,647.0,3.4,34.0,11.0,,91.0,234.0,1242.0,7.0,23.0,5.3,,413.0,977.0,8.0,2.4,,0.0,0.0,,,,,,,,,,,,,,,,,,
phi,211.0,2790.0,611.0,4.6,25.0,13.0,,80.0,151.0,1012.0,9.0,12.0,6.7,,460.0,1778.0,18.0,3.9,,0.0,0.0,,,,,,,,,,,,,,,,,,
pit,178.0,2722.0,630.0,4.3,23.0,15.0,,83.0,192.0,1231.0,9.0,8.0,6.4,,438.0,1491.0,12.0,3.4,,0.0,0.0,,,,,,,,,,,,,,,,,,
ram,191.0,3102.0,714.0,4.3,39.0,14.0,,99.0,247.0,1490.0,13.0,25.0,6.0,,467.0,1612.0,9.0,3.5,,0.0,0.0,,,,,,,,,,,,,,,,,,
was,142.0,2857.0,649.0,4.4,27.0,9.0,,125.0,287.0,1782.0,11.0,18.0,6.2,,362.0,1075.0,5.0,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
