,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,417,6372.0,1038.0,6.1,28.0,12,358.0,359,566,4478,20,16,7.6,224.0,450,1894,21,4.2,108.0,91,744,26.0,169.0,42.6,14.2,27.9,2.9,6.4,37.6,2.25,203.0,95.0,0.46799999999999997,8.0,4.0,0.5,58.0,33.0,0.569
1,buf,289,4995.0,1027.0,4.9,30.0,11,302.0,337,559,3292,16,19,5.4,171.0,414,1703,10,4.1,89.0,104,849,42.0,198.0,28.3,14.1,26.9,2.466666666666667,5.4,25.2,1.37,220.0,73.0,0.332,11.0,5.0,0.455,44.0,22.0,0.5
2,car,374,5437.0,999.0,5.4,26.0,12,309.0,364,562,3645,25,14,6.1,193.0,397,1792,14,4.5,91.0,97,760,25.0,179.0,34.1,14.0,27.6,2.5666666666666664,5.7,30.3,1.89,210.0,89.0,0.424,11.0,5.0,0.455,46.0,29.0,0.63
3,chi,442,6033.0,1008.0,6.0,24.0,10,325.0,366,548,4230,34,14,7.2,227.0,421,1803,12,4.3,78.0,106,978,20.0,177.0,44.6,12.4,32.8,2.716666666666667,5.9,34.0,2.38,201.0,85.0,0.423,19.0,12.0,0.632,71.0,37.0,0.521
4,cin,344,5749.0,1067.0,5.4,26.0,6,337.0,365,608,3888,18,20,6.2,197.0,439,1861,16,4.2,105.0,105,876,35.0,184.0,32.6,13.6,26.2,2.65,6.0,31.1,1.72,215.0,79.0,0.36700000000000005,19.0,10.0,0.526,55.0,27.0,0.491
5,cle,337,5857.0,1118.0,5.2,29.0,8,348.0,335,587,3592,22,21,5.8,184.0,500,2265,13,4.5,126.0,98,769,38.0,198.0,32.3,13.6,27.5,2.5666666666666664,5.8,29.3,1.68,239.0,90.0,0.377,18.0,11.0,0.611,54.0,25.0,0.46299999999999997
6,clt,369,5483.0,1007.0,5.4,26.0,14,309.0,320,543,3669,27,12,6.3,175.0,423,1814,14,4.3,103.0,101,866,31.0,199.0,28.1,12.6,25.5,2.2666666666666666,5.2,27.5,1.67,201.0,67.0,0.33299999999999996,17.0,4.0,0.235,50.0,33.0,0.66
7,crd,299,5891.0,1010.0,5.8,25.0,7,300.0,365,579,4152,22,18,6.8,195.0,396,1739,9,4.4,77.0,130,1192,28.0,188.0,29.8,12.8,26.0,2.5666666666666664,5.5,31.3,1.55,215.0,81.0,0.377,13.0,5.0,0.385,41.0,18.0,0.439
8,dal,352,5681.0,978.0,5.8,31.0,13,315.0,371,558,4031,22,18,6.9,195.0,392,1650,18,4.2,86.0,104,861,34.0,179.0,31.3,16.8,26.9,2.5,5.6,31.7,1.83,204.0,89.0,0.436,20.0,10.0,0.5,49.0,30.0,0.612
9,den,354,4883.0,1031.0,4.7,25.0,7,311.0,399,641,3607,29,18,5.3,219.0,349,1276,9,3.7,60.0,103,816,32.0,195.0,31.3,11.8,28.3,2.4333333333333336,5.4,24.9,1.72,222.0,81.0,0.365,17.0,10.0,0.588,52.0,30.0,0.5770000000000001
10,det,282,4815.0,984.0,4.9,27.0,7,310.0,383,592,3706,23,20,5.8,209.0,350,1109,8,3.2,59.0,99,849,42.0,182.0,26.9,14.3,26.1,2.4833333333333334,5.5,26.3,1.49,207.0,77.0,0.37200000000000005,15.0,6.0,0.4,49.0,26.0,0.531
11,gnb,348,5542.0,1054.0,5.3,27.0,9,339.0,333,564,3623,26,18,6.0,196.0,449,1919,11,4.3,116.0,104,945,27.0,175.0,33.1,14.9,27.5,2.7,6.2,31.6,1.84,206.0,83.0,0.40299999999999997,28.0,15.0,0.536,48.0,27.0,0.563
