,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,381,6051.0,1035.0,5.8,23.0,8,330.0,418,632,4553,28,15,6.9,233.0,372,1498,11,4.0,75.0,97,840,22.0,175.0,38.9,13.1,26.5,2.7,6.1,34.6,2.06,210.0,93.0,0.44299999999999995,16.0,8.0,0.5,44.0,27.0,0.614
1,buf,343,5096.0,1020.0,5.0,23.0,10,273.0,363,579,3614,23,13,5.8,186.0,402,1482,7,3.7,65.0,124,1031,22.0,197.0,32.5,11.2,30.2,2.4166666666666665,5.37,25.8,1.58,229.0,84.0,0.36700000000000005,14.0,6.0,0.429,51.0,22.0,0.431
2,car,339,5547.0,1060.0,5.2,23.0,11,347.0,327,545,3511,23,12,6.0,199.0,473,2036,10,4.3,117.0,83,756,31.0,178.0,34.8,11.8,27.7,2.9,6.15,31.0,1.79,222.0,93.0,0.419,10.0,6.0,0.6,47.0,22.0,0.46799999999999997
3,chi,319,5233.0,1005.0,5.2,29.0,10,322.0,396,609,3792,30,19,5.8,194.0,355,1441,8,4.1,91.0,113,997,37.0,180.0,27.8,16.1,25.9,2.6833333333333336,5.67,29.0,1.68,207.0,78.0,0.377,28.0,13.0,0.46399999999999997,47.0,30.0,0.638
4,cin,365,5568.0,1018.0,5.5,26.0,9,313.0,323,503,3421,20,17,6.5,164.0,492,2147,19,4.4,122.0,102,812,27.0,191.0,34.0,13.1,30.3,2.55,5.5,29.1,1.84,211.0,84.0,0.39799999999999996,13.0,7.0,0.5379999999999999,49.0,28.0,0.5710000000000001
5,cle,299,5193.0,1010.0,5.1,23.0,7,294.0,274,502,3465,12,16,6.5,179.0,477,1728,17,3.6,88.0,116,932,27.0,193.0,28.0,10.9,26.8,2.3333333333333335,5.4,26.8,1.44,207.0,61.0,0.295,14.0,5.0,0.35700000000000004,49.0,24.0,0.49
6,clt,458,6506.0,1105.0,5.9,31.0,15,371.0,410,661,4894,42,16,7.1,251.0,415,1612,9,3.9,80.0,105,848,40.0,205.0,39.5,14.6,28.7,2.4833333333333334,5.54,31.6,2.18,217.0,89.0,0.41,15.0,6.0,0.4,60.0,33.0,0.55
7,crd,310,5116.0,993.0,5.2,17.0,5,302.0,320,568,3808,21,12,6.4,191.0,397,1308,6,3.3,67.0,91,707,44.0,181.0,30.9,9.4,26.9,2.6333333333333333,5.67,28.3,1.52,224.0,90.0,0.402,4.0,3.0,0.75,38.0,16.0,0.42100000000000004
8,dal,467,6138.0,1014.0,6.1,25.0,14,342.0,328,476,3784,37,11,7.5,205.0,508,2354,16,4.6,106.0,105,839,31.0,179.0,43.6,12.8,28.9,2.9333333333333336,5.83,34.1,2.49,201.0,95.0,0.473,6.0,3.0,0.5,51.0,33.0,0.647
9,den,482,6446.0,1067.0,6.0,20.0,5,360.0,399,607,4661,40,15,7.5,227.0,443,1785,15,4.0,98.0,120,1045,35.0,198.0,39.9,9.6,28.9,2.4833333333333334,5.54,32.6,2.31,213.0,94.0,0.441,13.0,6.0,0.462,62.0,39.0,0.629
10,det,321,5452.0,1045.0,5.2,20.0,8,310.0,365,604,4030,22,12,6.2,210.0,396,1422,11,3.6,72.0,118,989,28.0,179.0,32.4,9.5,29.9,2.8333333333333335,6.05,30.4,1.71,223.0,86.0,0.386,20.0,10.0,0.5,47.0,25.0,0.532
11,gnb,486,6178.0,1001.0,6.2,13.0,7,356.0,349,536,4261,38,6,7.5,222.0,435,1917,14,4.4,104.0,92,775,30.0,169.0,46.7,7.1,28.5,2.8833333333333333,6.12,36.5,2.63,197.0,93.0,0.47200000000000003,10.0,4.0,0.4,64.0,37.0,0.578
