,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1926,41,,,,,0,,0,0,0,0,0,,,0,0,4,,,0,0,,,,,,,,,,,,,,,,,,
1,1925,7,,,,,0,,0,0,0,0,0,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
2,1924,142,,,,,0,,0,0,0,9,0,,,0,0,6,,,0,0,,,,,,,,,,,,,,,,,,
3,1923,100,,,,,0,,0,0,0,2,0,,,0,0,8,,,0,0,,,,,,,,,,,,,,,,,,
4,1922,51,,,,,0,,0,0,0,2,0,,,0,0,5,,,0,0,,,,,,,,,,,,,,,,,,
