Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1966,PIT,HC,15,11,7,11,13,15,7,10,14,15,6,15,10,9,11,7,7,9,10,12,5,12,10,5,7,6,6,10,14,4,11
1967,PIT,HC,16,13,12,11,9,11,10,15,12,12,9,16,13,6,10,9,15,10,8,9,6,7,3,6,3,9,8,9,10,5,11
1968,PIT,HC,16,14,15,15,13,6,13,14,13,11,12,4,7,1,6,6,14,13,15,16,14,10,5,11,5,14,12,16,15,10,14
1970,WAS,HC,26,15,9,17,17,9,11,2,14,5,12,2,10,20,17,4,1,10,24,21,20,19,25,25,24,19,13,15,6,22,16
