Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1970,NOR,HC,26,25,14,25,25,21,25,21,23,24,24,22,25,6,10,23,15,15,26,24,7,20,20,20,17,5,25,26,18,10,25
1971,NOR,HC,26,19,1,20,22,19,15,3,17,15,5,17,2,9,20,19,5,24,22,24,3,23,22,21,22,1,3,15,23,15,23
1972,NOR,HC,26,24,21,23,22,20,22,19,26,25,25,23,16,1,6,10,16,19,21,23,19,17,19,17,18,17,21,22,25,20,19
