Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1964,DEN,HC,8,8,1,8,8,8,8,2,4,8,6,8,2,4,8,8,5,8,7,8,1,7,8,8,8,1,3,3,8,2,5
1965,DEN,HC,8,7,6,7,3,2,4,7,2,2,3,3,6,2,3,7,7,5,7,7,4,4,3,8,2,2,3,7,7,5,8
1966,DEN,HC,9,7,9,9,9,9,9,9,6,9,8,9,9,7,9,9,8,8,6,8,7,8,8,8,8,1,2,3,7,9,5
