,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,0.5452310946739676,0.6420662278825358,1.6482871895597977,0.2617515352234976,-0.6677037225245447,-0.44112877325628463,0.9469364760286062,0.7403631566980942,0.9045507790775519,0.6799110358404943,0.6040196107459612,-0.560793926155574,0.5284201398006044,0.771706331624971,0.354901599846073,-0.13197346759776124,0.3127716210856122,-0.6280857883742058,0.17807791509307042,-0.5494592960927346,-0.6628576240699011,1.2204088185531263,-0.23504965111907272,0.5886918767502561,-0.626134872650133,0.14954504697481832,1.0312625538590152,0.8984934754675512,0.5669770971536344,0.5966326908005338,0.8753091591663772,1.4710709969439073,0.9929136684692904,-0.10938835388564892,-0.7985012496174547,-1.003338574223469,0.7901091353860132,0.5493035804276222,0.1738340113354663
1,buf,0.1981343765791341,0.10056357558587674,-0.7695738151594981,0.41979019799995027,0.7257649157875486,-1.3233863197688538,0.04389771743178969,0.5650139880064403,0.6147322566196629,0.036784161099996514,0.07591503304457436,1.8319268254415417,-0.10174549275663797,-0.20052211766633107,-0.98628844604842,0.152843690380663,-0.10425720702853739,1.4043715942299653,0.17807791509307042,-0.9439428932875183,-0.838214553553576,1.0379177802648083,-0.007122716700577961,-0.2396518703933666,0.935916743676435,-0.9969669798321333,-0.043938504801010345,-0.42978946805329493,0.0755116224200097,-0.11358215339091082,-1.5443936473249693,-1.4860564400367144,-0.9144587146754112,2.1408863546191292,1.4042608182927652,-0.1964736148081291,0.2559508466743423,0.20908974996922394,0.21202180329932155
2,car,0.591510657086612,0.9262877692621254,-0.5606228641343737,1.2099835118822098,-0.3580440251218573,-1.0293004709313307,0.8465988361845155,-0.2922486144860898,-0.45397354494380265,0.20249783434601434,-0.24094771357625777,0.23677965771013124,0.6334477452268121,-0.33941189613651707,0.18184481973065456,1.7471650229725322,2.8149445897705094,2.5335145845656157,2.2946611344849934,0.577636695892362,0.9827997141615099,0.6729357036881725,-1.1467573887930518,0.7356560899531572,0.004693664712519734,-0.14954504697482185,0.700431458886701,0.48340505561728786,1.0993980281150597,0.9517401128962559,-1.9843396121415777,-0.4470657189354149,0.3897275302098552,-0.8594799233872416,0.08260357754663325,1.3293799223040486,0.612056372482123,0.7761128007332211,0.8612142666848591
3,chi,-0.02169354488092709,-0.7049552952434817,-1.1874757172097468,-0.5284417786587619,0.5709350670862049,-0.14704292441876154,-1.009647500931163,-1.14951121697862,-1.2872017970102334,-0.8733258538701967,-0.5578104601970899,0.8349598456094102,-0.5218559144614668,-0.9505269214053356,0.41979789238935494,0.4605771714148226,-0.5212860351426869,0.27522860389431514,0.015263821293691752,0.07044349949906853,-0.4537782081470579,-1.1519746791950072,1.1325119553918959,-0.5870218288729501,0.5454038395947929,-0.5981801878992803,-0.5401851472594816,-1.3429839917238777,-0.8664638708194372,-0.656687622478486,-0.6645017176917524,-1.1663669873901608,-0.9144587146754112,-1.3595409697216367,-1.6796060767815428,-1.4666867687392087,-1.079444875104835,-0.6981471312531714,0.18656327532341807
4,cin,-0.12582256030937713,-0.5810293151158881,-0.083020690362661,-0.6864804414352131,-0.512873873823201,-0.44112877325628463,-0.6584657614768453,-0.3701815783490471,-0.16415502248591368,-0.4406290403944834,-0.24094771357625777,-0.3614005301891477,-0.31180070360905243,-0.7560812315470752,0.39816579487492765,-0.31530405204364353,-0.5212860351426869,-0.8539143864413361,-0.20182163710547982,-0.21133049849720562,0.045314591152632346,0.8554267419764904,0.9045850209734011,-0.06596689115357461,-0.9565688684115222,0.9471186308405243,-0.4574773735164031,-0.5958248359934023,-0.702642045908229,-0.32246887227074716,0.5086875218192035,-0.047453903127222814,-0.26236559223277844,-0.8594799233872416,-0.7985012496174547,-0.2683724725778125,0.07789808377045201,-0.3579333007947732,-0.768131523772962
5,cle,-1.5836287763076777,-1.2504990121095187,0.1856305323839274,-1.4766737553174725,-0.9773634199272321,-1.0293004709313307,-0.8340566312040041,-0.13638268676017523,0.4698229953907184,-0.7694260111207093,-0.7690522912776446,-0.560793926155574,-1.257049152444917,-0.3949678075245915,-0.46711810570216467,-1.1239228798674457,-1.7723725194851356,-1.3055715825755956,-1.070163470702166,-0.43674969689422494,-0.13678683561887625,0.1254625888232186,-1.0327939215838045,-1.1481579156476627,-0.8364110517710169,-0.548331838907673,0.20418481642822753,0.7878032301741472,-0.7845529583638328,-1.1997930915660613,1.9018497437384636,0.9116144548124383,0.09628562511067006,1.1407642619503389,1.8448132318748092,0.9778743954300396,-1.7026295452684512,-1.4919794023227675,-1.1754679713874179
6,clt,-1.2943815112286499,-1.2936037008495513,-1.993429385449512,-1.0025577669881172,0.5709350670862049,1.6174721686063769,-1.3357448304244577,-0.48708102414348303,-0.18226868013953174,-0.894368859996675,-0.9802941223581993,-0.3614005301891477,-1.0469939415925025,-0.4783016746067031,-1.180977323678266,-0.9176759723658281,-0.9383148632568366,-0.17642859223994534,-1.5043343875005093,-1.5074908892800667,-2.1466470273933043,-1.516956755771643,-0.3490131183283201,-1.1748786816845538,0.8457983811960559,-2.3428724026055106,-1.5326784321764286,-0.8448778879035608,-0.9893302395028429,-1.1580157477900939,0.1420658844720298,-0.5269880820970534,-0.5721098253930285,-0.609449400220044,-0.7985012496174547,-0.5559679036565478,-1.079444875104835,-1.1517655718643691,-1.1500094434115136
7,crd,-0.4960590596105328,-0.48134972240456275,-0.739723679298766,-0.37040311588230906,1.035424613190236,-0.14704292441876154,-0.6333813515158226,-0.3896648193147864,0.10754984231835724,-0.14208139097507033,-0.24094771357625777,1.433140033508689,-0.4168283090352592,-0.33941189613651707,-1.0295526410772746,-0.8161893988332862,-0.10425720702853739,-0.17642859223994534,-0.7445352831034088,0.1831530986975782,0.9220992385710071,0.1254625888232186,1.1325119553918959,-0.9210314043340884,0.8457983811960559,-1.2960570737817716,-1.284555110947193,-1.2599663077538241,-0.702642045908229,-0.6357989505905024,-0.5178530627528829,-1.1663669873901608,-0.9633656988586087,0.3906726924487462,1.4042608182927652,1.3293799223040486,-0.45626020494121894,-0.3579333007947732,-0.004375684495858103
8,dal,0.16342470476965076,0.6178198404662674,-0.02332041864119691,0.7358675235528543,-0.6677037225245447,-0.14704292441876154,0.3950794568861072,0.9546788073212267,0.4698229953907184,0.6917477267866384,1.0265032729070707,-0.7601873221220004,0.6334477452268121,0.8828181544011199,-0.6185427883031558,-0.22036499938416876,-1.563858105428061,0.27522860389431514,-0.3103643663050656,0.6339914954916168,-0.34586625154171946,-1.8819388323482789,-0.4629765855375675,0.6421334088240381,-0.4158586935292486,0.3987867919328512,0.7831392326297796,0.3727148103238838,0.6079325533814356,0.4295233156966644,-1.031123355038926,-0.20729862945049965,0.21040192153813003,-0.8594799233872416,-0.3579488360354108,0.530503724863118,0.07789808377045201,-0.13112408048917434,-0.2716902282428447
9,den,-0.5307687314200161,-0.6510744343184409,-0.02332041864119691,-0.6864804414352131,0.7257649157875486,2.2056438662814233,-0.6333813515158226,-2.143156506231325,-2.084202733769428,-1.6321892623063259,-0.34656862911653513,-0.560793926155574,-1.1520215470187094,-1.5894199023681912,2.3666866686878127,2.480487360756061,-0.3127716210856122,1.1785429961628342,1.7519474884870643,-0.09862089929869595,-0.16376482477021087,-0.057028449465099364,1.7023292914381327,-1.134797532629217,0.42524602295428754,-0.7477252348741004,-1.1191395634610337,-1.2599663077538241,-0.948374783275041,-0.8655743413583223,0.1420658844720298,-1.1663669873901608,-1.1915982917135304,-0.10938835388564892,-1.2390536631994988,-1.6184732462529854,-1.2574976380087253,-1.0383609617115697,-0.5008169800259754
10,det,1.378263218101568,1.0609899215747272,1.200535151648817,0.8939061863293056,-0.3580440251218573,-0.7352146220938077,0.9469364760286062,1.8703911327109748,2.208734130138052,1.497957899007344,1.8714705972292898,0.037386261743704935,0.6334477452268121,1.57726704675205,-1.7434118590533758,-1.1501129633597147,-0.7298004491997617,0.049400005827183895,-1.3957916583009236,1.4229586898811843,1.4009585460071963,1.2204088185531263,0.9045850209734011,0.6154126427871476,-0.626134872650133,0.24924174495803111,-0.5401851472594816,-0.12539129349643563,0.5669770971536344,0.8055194096803706,-0.004582770466839672,-0.3671433557737765,-0.3764818886602393,0.14064216928154863,0.9637084047107213,1.0977058250461793,0.7010827539340682,1.2297312413444188,1.612240841974012
11,gnb,2.3732738099734236,1.2563080424279998,-0.8889743586024262,1.8421381629880162,-1.7515126634339506,-1.0293004709313307,1.0472741158726968,0.9546788073212267,0.14377715762559334,1.6426285661268836,2.9276797526320637,-1.5577609059877056,2.103834221193712,1.1883756670355292,-0.8997600559907108,-1.0355313480810382,-0.10425720702853739,-0.8539143864413361,-0.4189070955046514,-1.5074908892800667,-1.8633781413042911,1.2204088185531263,-1.0327939215838045,2.044973625760819,-2.007949764015943,1.2960570737817698,0.700431458886701,0.20667944238377653,1.3451307654818725,2.2886151137272104,-1.6910423022638388,0.8316920916507998,1.6287044628508582,-1.3595409697216367,-0.7985012496174547,0.530503724863118,1.4132938055496294,1.9101589022612153,1.7904505378053364
12,htx,0.3022633920075841,0.5450806782174624,0.8423335213200324,0.41979019799995027,-0.8225335712258884,0.44112877325628463,0.24457299711997113,-0.7598463976638336,-1.3958837429319417,-0.22230785183226945,-0.34656862911653513,-1.3583675100212793,0.738475350653019,-0.3116339404424799,2.3666866686878127,1.8781154404338767,1.1468292773139113,0.5010572019614444,1.86049021768665,-0.21133049849720562,-0.10306434917970798,-2.4294119472132327,0.2208042177179168,0.5619711107133657,-0.6862137809703854,1.046815328823737,0.8658470063728582,0.31736968767718055,0.341722087900723,0.36685730003271333,0.8753091591663772,0.9915368179740767,0.5527508108205127,-0.609449400220044,-1.2390536631994988,-1.2829452433277946,0.8791355168379584,0.20908974996922394,-0.5644632999657342
13,jax,-1.2943815112286499,-1.8862931710249988,-0.4710724565521776,-2.1088284064232807,-0.3580440251218573,-0.44112877325628463,-1.5113357001516166,-1.6950419640193208,-1.3596564276247056,-1.9675621724470762,-1.1915359534387542,-0.16200713422272137,-2.2022976012807804,-1.8116435479204889,1.133657110365456,0.31325795177081,-0.7298004491997617,-0.6280857883742058,0.3408920088924491,-1.4511360896808119,-1.2631178826870961,-0.2395194877534173,0.562694619345659,-1.3752844269612368,-0.4458981476893748,0.29909009394963837,-0.3747695997733246,-0.7618602039335071,-1.7674839078310816,-1.3460137947819466,2.121822726146768,0.03246846003441561,-0.7351331060036869,0.8907337387831413,0.08260357754663325,-0.6438442853750502,-1.3465240194606705,-1.0383609617115697,-0.3226072841946517
14,kan,-1.6530481199266445,-0.7763474359691606,0.09608012480173127,-0.8445191042116644,0.4161052183848612,0.14704292441876154,-0.8591410411650268,-0.5455307470407009,-0.7981330403625458,-0.7825778899497583,-1.0859150378984768,0.43617305367655756,-0.5218559144614668,-0.6727473644649635,1.0903929153366014,0.06117839815772188,-1.563858105428061,-0.8539143864413361,-0.4189070955046514,0.4085722970945975,0.3285834772416457,-0.4220105260417353,-0.007122716700577961,-1.4420863420534642,-0.025345789447606994,-1.7945405636978375,-0.292061826030246,-0.01470104820303159,-0.6412088615665258,-1.4713458261098487,0.948633486635812,0.03246846003441561,-0.34387723253810765,0.8907337387831413,0.5231559911286773,-0.17250732888490072,-1.2574976380087253,-1.6053840124755667,-2.2701846743512673
15,mia,-0.2993709193567939,-0.6349101760409288,-0.8292740868809622,-0.5284417786587619,-0.04838432771916991,0.7352146220938077,-0.6082969415548,-0.915712325389748,-1.3596564276247056,-0.7681108232378043,-0.34656862911653513,-0.560793926155574,-0.4168283090352592,-0.5894134973828519,0.7010151600769099,0.3689118791918814,-0.3127716210856122,-0.17642859223994534,-0.4189070955046514,-1.0002976928867733,-0.5954126511915646,0.8554267419764904,0.6766580865549063,-0.025885742098238403,0.004693664712519734,0.648028536890884,-0.20935405228716744,-0.7895327652568576,-0.7231197740221302,-0.2806915284947798,-0.37120440781401337,-0.9265998979052454,-0.7840400901868854,0.6407032156159437,0.08260357754663325,-0.4680915219380453,0.2559508466743423,-0.13112408048917434,-0.5008169800259754
16,min,-0.1721021227220216,-0.36954693598510335,-0.32182177724851735,-0.37040311588230906,0.10644552098217379,-0.14704292441876154,-0.35745284194457316,-0.7988128795953121,-0.6169964638263652,-0.9443459995470614,-0.34656862911653513,0.23677965771013124,-1.0469939415925025,-0.7838591872411124,0.24674111227393647,1.452526583684507,1.1468292773139113,2.081857388431355,1.1549624778893426,0.3522174974953427,0.27462749893897653,-1.334465717483325,-0.007122716700577961,-0.17284995530113895,0.12485148135302451,0.4486351409244585,-0.6228929210025602,-0.23608153878983723,-0.31356521174411,0.011749877936991254,0.2887145394108993,0.19231318635769246,0.04737864092747254,1.1407642619503389,0.5231559911286773,-0.3562488542963149,0.2559508466743423,0.4358989702748228,0.6957338348414879
17,nor,2.2228652321323294,2.592553393369009,2.9616931674320077,2.000176825764469,-0.9773634199272321,-1.3233863197688538,2.6275919434171255,2.8250699400322015,2.13627949952358,2.198953040595658,2.3995751749306766,-0.3614005301891477,1.5786961940626758,2.577273451737389,-0.12100454547132775,0.8272383403065872,0.7298004491997617,1.4043715942299653,1.0464197486897566,-0.21133049849720562,-0.10980884646754165,-1.334465717483325,-1.6026112576300413,2.4591454993326303,-0.56605596432988,-1.7709691132810185e-15,1.7756325175467245,2.8079002067787706,2.6966608209993397,2.5183905044950308,-0.29788008034457863,2.9895958970150374,3.0307046761025194,-0.8594799233872416,-1.2390536631994988,-1.0672486700187436,2.214531238617136,2.0235635124140146,0.9630483785884745
