,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,chi,262,4152.0,801.0,5.2,37.0,23,213.0,174,364,2376,14,14,6.5,109.0,437,1776,15,4.1,94.0,79,711,10.0,,,,,,,,,,,,,,,,,
1,cle,162,3575.0,763.0,4.7,41.0,16,206.0,164,389,2015,10,25,5.2,101.0,374,1560,11,4.2,89.0,40,335,16.0,,,,,,,,,,,,,,,,,
2,clt,350,4486.0,766.0,5.9,56.0,27,232.0,165,321,2171,21,29,6.8,95.0,445,2315,21,5.2,121.0,87,757,16.0,,,,,,,,,,,,,,,,,
3,crd,337,4026.0,781.0,5.2,36.0,12,216.0,176,341,2364,17,24,6.9,111.0,440,1662,24,3.8,95.0,72,615,10.0,,,,,,,,,,,,,,,,,
4,det,205,3545.0,758.0,4.7,53.0,15,194.0,159,354,1965,13,38,5.6,96.0,404,1580,10,3.9,91.0,53,463,7.0,,,,,,,,,,,,,,,,,
5,gnb,338,3851.0,719.0,5.4,47.0,19,199.0,144,312,2105,15,28,6.7,91.0,407,1746,24,4.3,95.0,84,617,13.0,,,,,,,,,,,,,,,,,
6,nyg,277,3741.0,753.0,5.0,37.0,14,189.0,173,368,2381,20,23,6.5,99.0,385,1360,12,3.5,81.0,68,625,9.0,,,,,,,,,,,,,,,,,
7,phi,215,2998.0,705.0,4.3,41.0,17,186.0,167,374,1881,17,24,5.0,98.0,331,1117,6,3.4,69.0,63,606,19.0,,,,,,,,,,,,,,,,,
8,pit,263,3381.0,738.0,4.6,35.0,14,184.0,193,372,2256,22,21,6.1,110.0,366,1125,9,3.1,63.0,66,603,11.0,,,,,,,,,,,,,,,,,
9,ram,236,3452.0,741.0,4.7,43.0,13,194.0,161,366,1882,15,30,5.1,92.0,375,1570,10,4.2,91.0,51,465,11.0,,,,,,,,,,,,,,,,,
10,sfo,237,3425.0,754.0,4.5,40.0,17,206.0,173,356,1877,17,23,5.3,95.0,398,1548,12,3.9,99.0,71,615,12.0,,,,,,,,,,,,,,,,,
11,was,215,3638.0,805.0,4.5,44.0,17,210.0,171,350,1752,8,27,5.0,93.0,455,1886,15,4.1,102.0,68,596,15.0,,,,,,,,,,,,,,,,,
