Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
chi,211,3116.0,725.0,4.3,30.0,15,185.0,153,306,1733,15,15,5.7,96.0,419,1383,10,3.3,68.0,65,744,21.0,,,,,,,,,,,,,,,,,
cle,172,2802.0,638.0,4.4,31.0,12,164.0,105,242,1300,8,19,5.4,66.0,396,1502,11,3.8,79.0,42,412,19.0,,,,,,,,,,,,,,,,,
clt,235,3406.0,717.0,4.8,40.0,12,204.0,175,342,2232,19,28,6.5,118.0,375,1174,10,3.1,69.0,60,546,17.0,,,,,,,,,,,,,,,,,
crd,299,4108.0,754.0,5.4,25.0,13,208.0,117,233,1907,17,12,8.2,79.0,521,2201,19,4.2,120.0,68,726,9.0,,,,,,,,,,,,,,,,,
det,231,3365.0,696.0,4.8,43.0,18,198.0,163,290,1844,15,25,6.4,100.0,406,1521,13,3.7,81.0,65,577,17.0,,,,,,,,,,,,,,,,,
gnb,311,4197.0,776.0,5.4,47.0,17,226.0,153,314,2038,18,30,6.5,97.0,462,2159,18,4.7,117.0,75,709,12.0,,,,,,,,,,,,,,,,,
nyg,211,3171.0,668.0,4.7,32.0,14,174.0,104,226,1394,10,18,6.2,64.0,442,1777,12,4.0,92.0,49,423,18.0,,,,,,,,,,,,,,,,,
phi,230,3683.0,708.0,5.2,36.0,19,199.0,133,257,1969,10,17,7.7,94.0,451,1714,15,3.8,83.0,65,642,22.0,,,,,,,,,,,,,,,,,
pit,178,2791.0,646.0,4.3,42.0,23,156.0,112,234,1366,12,19,5.8,77.0,412,1425,7,3.5,69.0,43,370,10.0,,,,,,,,,,,,,,,,,
ram,278,3725.0,741.0,5.0,25.0,11,216.0,153,301,1880,15,14,6.2,101.0,440,1845,15,4.2,96.0,49,516,19.0,,,,,,,,,,,,,,,,,
sfo,264,4248.0,766.0,5.5,34.0,16,239.0,182,332,2401,13,18,7.2,117.0,434,1847,18,4.3,107.0,55,502,15.0,,,,,,,,,,,,,,,,,
was,230,3595.0,656.0,5.5,28.0,12,174.0,135,262,2028,18,16,7.7,89.0,394,1567,11,4.0,82.0,65,599,3.0,,,,,,,,,,,,,,,,,
