,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
10,det,307,4422.0,1004.0,4.4,31.0,12,264.0,277,503,2675,14,19,4.8,143.0,448,1747,15,3.9,101.0,106,805,20.0,204.0,26.5,14.2,35.9,2.3666666666666667,5.07,21.6,1.38,224.0,72.0,0.321,13.0,6.0,0.462,54.0,24.0,0.444
11,gnb,353,5321.0,1038.0,5.1,33.0,17,315.0,348,600,3678,21,16,5.8,197.0,404,1643,13,4.1,88.0,88,685,30.0,196.0,34.2,15.8,31.3,2.533333333333333,5.49,27.1,1.72,218.0,85.0,0.39,12.0,7.0,0.583,55.0,27.0,0.491
12,jax,367,5690.0,1080.0,5.3,29.0,14,318.0,333,545,3658,22,15,6.1,193.0,481,2032,18,4.2,109.0,95,703,16.0,198.0,34.8,13.6,34.1,2.55,5.62,28.7,1.85,235.0,100.0,0.426,14.0,5.0,0.35700000000000004,57.0,27.0,0.474
13,kan,355,5614.0,999.0,5.6,26.0,11,321.0,342,582,4149,29,15,6.7,207.0,383,1465,12,3.8,84.0,118,848,30.0,190.0,30.5,13.2,31.0,2.3333333333333335,5.38,29.5,1.78,204.0,75.0,0.368,13.0,4.0,0.308,55.0,29.0,0.527
14,mia,323,4461.0,945.0,4.7,26.0,9,251.0,243,421,2567,15,17,5.7,122.0,496,1894,16,3.8,104.0,115,920,25.0,193.0,30.6,13.0,32.0,2.5666666666666664,5.06,23.1,1.56,214.0,75.0,0.35,6.0,4.0,0.667,46.0,25.0,0.5429999999999999
15,min,397,5961.0,958.0,6.2,28.0,10,319.0,307,495,3832,33,18,7.2,193.0,428,2129,14,5.0,107.0,106,908,19.0,174.0,39.7,14.9,30.9,2.716666666666667,5.64,34.1,2.27,188.0,86.0,0.457,13.0,8.0,0.615,46.0,25.0,0.5429999999999999
16,nor,354,5397.0,1041.0,5.2,26.0,11,312.0,298,497,3329,22,15,6.2,169.0,505,2068,14,4.1,117.0,124,1024,26.0,182.0,32.4,12.6,31.0,2.7666666666666666,5.88,29.5,1.76,227.0,97.0,0.42700000000000005,17.0,10.0,0.588,48.0,24.0,0.5
17,nwe,276,4571.0,1037.0,4.4,25.0,10,283.0,328,565,3181,18,15,5.2,172.0,424,1390,9,3.3,80.0,99,815,31.0,195.0,27.7,12.8,32.3,2.4166666666666665,5.49,23.2,1.38,234.0,82.0,0.35,26.0,13.0,0.5,53.0,23.0,0.434
18,nyg,328,5376.0,1064.0,5.1,24.0,11,310.0,311,529,3367,22,13,6.0,195.0,507,2009,16,4.0,100.0,91,839,15.0,192.0,29.7,12.0,33.0,2.6333333333333333,5.68,28.0,1.68,229.0,92.0,0.402,15.0,7.0,0.467,46.0,25.0,0.5429999999999999
19,nyj,321,5395.0,1075.0,5.0,40.0,11,308.0,352,637,3924,23,29,6.0,192.0,418,1471,11,3.5,84.0,76,626,32.0,205.0,27.8,19.0,33.2,2.3833333333333333,5.41,26.3,1.5,233.0,89.0,0.382,17.0,11.0,0.647,53.0,28.0,0.528
20,oti,346,5350.0,1036.0,5.2,30.0,14,299.0,286,462,3266,18,16,6.7,167.0,547,2084,14,3.8,107.0,107,870,25.0,194.0,30.4,14.9,33.7,2.8,5.52,27.4,1.57,228.0,97.0,0.425,11.0,4.0,0.364,55.0,26.0,0.473
21,phi,351,5006.0,1017.0,4.9,29.0,14,295.0,331,575,3124,21,15,5.0,182.0,397,1882,13,4.7,88.0,113,980,25.0,189.0,33.3,13.8,30.5,2.5,5.56,26.5,1.72,224.0,90.0,0.402,11.0,7.0,0.636,50.0,25.0,0.5
22,pit,321,4766.0,1009.0,4.7,21.0,11,283.0,217,439,2518,12,10,5.2,128.0,527,2248,19,4.3,124.0,81,667,31.0,190.0,29.5,9.5,32.9,2.65,5.47,24.9,1.54,229.0,86.0,0.376,10.0,5.0,0.5,49.0,23.0,0.469
23,rai,479,5776.0,1023.0,5.6,20.0,9,337.0,284,475,3306,28,11,6.6,177.0,520,2470,23,4.8,128.0,118,940,32.0,189.0,39.2,10.6,33.9,2.716666666666667,5.59,30.6,2.25,206.0,89.0,0.43200000000000005,8.0,3.0,0.375,65.0,38.0,0.585
24,ram,540,7075.0,1014.0,7.0,35.0,12,380.0,380,587,5232,37,23,8.3,247.0,383,1843,26,4.8,112.0,111,942,21.0,186.0,46.8,16.7,30.6,2.65,5.6,38.0,2.76,181.0,86.0,0.475,13.0,8.0,0.615,78.0,49.0,0.628
25,rav,333,5014.0,1058.0,4.7,26.0,7,288.0,287,504,2815,20,19,5.1,156.0,511,2199,9,4.3,116.0,95,730,16.0,195.0,32.8,12.8,36.8,2.7333333333333334,5.63,25.5,1.58,236.0,95.0,0.40299999999999997,6.0,1.0,0.16699999999999998,50.0,20.0,0.4
26,sdg,269,4300.0,982.0,4.4,50.0,20,251.0,311,578,3238,19,30,5.1,156.0,351,1062,7,3.0,63.0,121,1036,32.0,206.0,21.4,23.3,29.3,2.2,4.89,20.8,1.15,219.0,72.0,0.32899999999999996,14.0,3.0,0.214,38.0,15.0,0.395
27,sea,320,4680.0,956.0,4.9,38.0,17,281.0,308,507,2960,21,21,5.4,168.0,403,1720,10,4.3,98.0,89,728,15.0,180.0,28.9,18.9,30.8,2.45,5.46,26.0,1.56,205.0,83.0,0.405,14.0,7.0,0.5,46.0,28.0,0.609
28,sfo,388,6040.0,1024.0,5.9,19.0,9,334.0,366,583,4239,32,10,7.0,211.0,416,1801,15,4.3,98.0,134,1135,25.0,181.0,34.3,10.5,30.6,2.65,5.78,33.3,2.07,202.0,84.0,0.41600000000000004,20.0,10.0,0.5,62.0,37.0,0.597
29,tam,388,4649.0,961.0,4.8,24.0,11,275.0,237,433,2583,18,13,5.5,144.0,490,2066,18,4.2,111.0,82,702,20.0,196.0,32.7,10.2,31.8,2.45,5.09,23.7,1.71,198.0,66.0,0.33299999999999996,12.0,5.0,0.41700000000000004,47.0,27.0,0.574
30,was,281,5396.0,1038.0,5.2,33.0,12,308.0,343,561,3648,18,21,6.2,185.0,445,1748,14,3.9,98.0,115,1009,25.0,192.0,27.1,15.6,31.7,2.6333333333333333,5.56,27.5,1.48,213.0,84.0,0.39399999999999996,10.0,4.0,0.4,48.0,23.0,0.479
