,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,413,5607.0,999.0,5.6,25.0,10,308.0,306,515,3624,23,15,6.6,175.0,453,1983,16,4.4,113.0,122,1010,20.0,184.0,37.0,12.5,30.3,2.65,5.6,30.5,1.96,198.0,71.0,0.359,18.0,11.0,0.611,55.0,26.0,0.473
1,buf,350,4426.0,966.0,4.6,29.0,13,252.0,283,480,2867,18,16,5.5,153.0,444,1559,13,3.5,76.0,103,905,23.0,199.0,30.2,14.1,34.9,2.3666666666666667,5.0,22.1,1.53,219.0,81.0,0.37,11.0,7.0,0.636,54.0,26.0,0.48100000000000004
2,car,310,5656.0,1005.0,5.6,38.0,21,304.0,352,552,3712,19,17,6.4,184.0,426,1944,12,4.6,107.0,128,1073,13.0,178.0,28.7,19.1,33.0,2.716666666666667,5.8,31.6,1.56,208.0,90.0,0.433,19.0,6.0,0.316,61.0,21.0,0.344
3,chi,355,5234.0,1035.0,5.1,20.0,9,297.0,332,530,3407,25,11,6.0,172.0,469,1827,15,3.9,106.0,78,727,19.0,195.0,29.7,9.7,33.4,2.5833333333333335,5.5,26.9,1.71,223.0,82.0,0.368,17.0,12.0,0.706,46.0,29.0,0.63
4,cin,359,5487.0,1068.0,5.1,21.0,12,307.0,318,538,3562,26,9,6.3,182.0,504,1925,12,3.8,101.0,115,924,24.0,195.0,32.8,9.7,36.0,2.6833333333333336,5.7,28.1,1.76,239.0,102.0,0.42700000000000005,13.0,4.0,0.308,61.0,28.0,0.45899999999999996
5,cle,419,5643.0,1122.0,5.0,25.0,13,343.0,262,486,3138,18,12,5.9,169.0,594,2505,26,4.2,147.0,71,626,27.0,192.0,39.1,10.9,34.7,2.8333333333333335,6.0,29.3,2.09,226.0,97.0,0.429,17.0,11.0,0.647,60.0,34.0,0.5670000000000001
6,clt,326,5357.0,1018.0,5.3,22.0,8,310.0,317,530,3422,22,14,6.0,177.0,446,1935,13,4.3,109.0,103,820,24.0,180.0,31.1,11.7,28.9,2.7,5.8,29.8,1.71,217.0,84.0,0.387,14.0,10.0,0.7140000000000001,51.0,28.0,0.5489999999999999
7,crd,443,5737.0,1062.0,5.4,20.0,10,345.0,296,459,3128,19,10,6.5,175.0,578,2609,29,4.5,149.0,96,914,21.0,178.0,42.1,11.2,33.8,3.0,6.2,32.2,2.34,222.0,105.0,0.473,15.0,10.0,0.667,66.0,39.0,0.591
8,dal,361,5329.0,1021.0,5.2,25.0,9,309.0,277,458,2693,20,16,5.6,145.0,538,2636,17,4.9,137.0,108,999,27.0,184.0,34.2,12.5,33.2,2.7666666666666666,5.7,28.7,1.83,208.0,84.0,0.40399999999999997,18.0,8.0,0.444,53.0,28.0,0.528
9,den,369,5544.0,962.0,5.8,44.0,17,294.0,310,574,3946,26,27,6.4,189.0,344,1598,13,4.6,80.0,109,898,25.0,192.0,30.2,20.8,29.4,2.216666666666667,5.1,28.9,1.72,191.0,66.0,0.34600000000000003,18.0,6.0,0.33299999999999996,50.0,23.0,0.46
