,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,1.1180188035259313,0.9038855639273619,-0.17658571111861726,1.1417514022996809,-0.6497865752380622,-0.6830484491941171,0.37829656640715126,-0.011167955860581193,-0.2832370105927172,0.7805781880058911,0.4290437912374837,-0.4130813046021883,1.1998421630401745,0.16715823043704942,0.20203013955988203,0.5026170990971365,0.5005678593539358,0.7010189524745255,0.6869078141828764,1.690867702457641,1.3953380097775248,-0.7125721360246404,-0.7037389912336632,1.057897187909917,-0.5805975383880075,-0.608630997969117,0.5357961980733694,0.39918616395853884,1.0010113864514643,0.8853787839218713,-1.2642379804133077,-1.0921063732246343,-0.5940315566001799,0.8575365629190413,1.1714534362219509,0.6515887769394355,0.519475043511706,0.1485185656173841,-0.19851899769656461
1,buf,0.2614120074152435,-1.2474702013141319,-0.8660787739977948,-1.0430815280268693,-0.14303478071278097,0.0,-1.2273827472427628,-0.7350545493691247,-1.144055376119604,-1.1004885955158026,-0.41275098903859236,-0.21905826759206953,-0.5713534109715112,-0.8884150395450632,0.04802355776423432,-0.6679001139667835,-0.053632270645064685,-1.1441158375291798,-1.0111164592390183,0.13958876671379236,0.5180296802766858,-0.3060125737529131,1.0095522701467223,-0.012183077020075357,-0.15078204728285557,1.5720418741513846,-0.869002788915024,-1.3686382764292835,-1.3284199364436344,-0.24292897799768276,0.31849072198873657,-0.11925299477740205,-0.319553560935327,-0.9668304385851932,-0.019204154692163113,0.7767390376898848,0.418826753831313,0.1485185656173841,-0.11846580838152655
2,car,-0.2824653234486853,0.9931458793353494,-0.05122333604967588,1.1417514022996809,0.9971567569691018,1.8214625311843122,0.2636051868607288,1.4366052311565058,0.6267709758214203,0.9992490954694434,-0.24439203298337714,-0.025035230581950785,0.8778066041289599,0.5989836590660955,-0.2599896058270611,0.3949516007256911,-0.2383656473113982,1.1110489058086808,0.4115525266009475,2.1807452611135933,1.9217230074780283,-1.661211114658671,-1.3890554957858174,-0.24823019428404428,1.1923913624207452,0.6713291661016125,0.8663371361882867,0.9884609774211471,1.3060559644496326,-0.16420983181724866,-0.5105576459361438,0.756315045825107,1.2524567778724656,1.1181604202767892,-0.3168685524206916,-0.8251842999158653,1.123364781594064,-0.5092065106881741,-1.4893766754015436
3,chi,0.32939667377323456,0.2244141833726818,0.575588539295031,0.049334937136405736,-1.2832263183946637,-0.9107312655921561,0.06289527265448956,0.8071386281055984,0.08568514606166283,0.24135560937417705,0.7657617033479142,-1.1891734526426632,0.23373548630652802,0.023216420894034074,0.4758196183077002,0.07195510561135463,0.31583448268760234,-0.32405593086086687,0.365659978670626,-1.9015677276860086,-0.9692168211628316,-0.8480919901152163,0.5526746004452862,-0.09086544944139832,-1.332774647822024,0.8609528941120903,0.20525525995845434,0.10454875722723599,0.0026836766392786125,0.22938589908492116,0.6199628557796021,-0.021967656932678815,-0.36945865105620934,0.5969127055612935,1.4691178339504793,1.1271597677911425,-0.3863595636118309,0.543153611400719,1.3725248426110457
4,cin,0.38378440685962745,0.6852888731322905,1.2650816021742084,0.049334937136405736,-1.1565383697633433,-0.22768281639803903,0.3496237215205456,0.36651200596996325,0.28244362961066555,0.6265145941111157,0.9341206594031294,-1.5772195266629008,0.7167888246733513,0.5030224527040853,1.0747341030685524,0.3424991784421663,-0.2383656473113982,-0.5290709075279454,0.13619723901901862,1.1193438840256968,0.6767807113292187,-0.17049271966233726,0.5526746004452862,0.39696525957080375,-1.332774647822024,2.093507126180201,0.7010666671308291,0.6938235706898442,0.33545957991000785,0.3605844760523113,1.8258513909430645,1.9237390999617858,1.10274150750982,-0.4455827238696977,-0.9121973478777485,-0.8652323833560092,1.123364781594064,0.4116085961396074,-0.33861207899788026
5,cle,1.1996004031555207,0.9694645711658832,2.393342977794681,-0.16914835589624852,-0.6497865752380622,0.0,1.3818461374383475,-1.3959944825725776,-0.996486513457852,-0.4270815963950906,-0.41275098903859236,-0.9951504156325445,0.07271770685092076,-0.12072538864898127,2.6147999210250297,1.9436783849918682,2.3479016260172707,0.2909889991403686,2.2472544438138065,-2.473091546117953,-1.8131038809684006,0.23606684260939012,0.21001634816920906,1.388363152079474,-1.0104130294931595,1.4772300101461475,1.4447837778893902,1.5777357908837555,0.6682354831807361,1.226495084037085,0.8460669561227513,1.4373124107381696,1.152646597630701,0.5969127055612935,1.1714534362219509,0.8318051524200826,1.0227164919136709,1.2008786877062774,0.7421059767551262
6,clt,-0.06491439110311378,0.4484757914376299,0.22039514326636372,0.48630152320171616,-1.0298504211320232,-1.1384140819901951,0.43564225618036245,0.3350386758174179,0.08568514606166283,0.2786290595100098,0.2606848351822685,-0.607104341612307,0.23373548630652802,0.26311943679905964,0.08224724260771159,0.3701057164861267,-0.053632270645064685,0.49600397580744615,0.5033376224615904,0.13958876671379236,-0.1921723007478028,-0.17049271966233726,-1.1606166609350994,0.1294451933383063,-0.7955052839405837,-1.2723140460057927,0.7837019016595579,0.9884609774211471,0.8068921095435396,0.22938589908492116,0.16775465509330376,0.17260301875676765,0.10463970509217298,-0.1849588665119499,0.8737890384934224,1.167207851231287,0.11688188479013405,0.4116085961396074,0.5619863007962907
7,crd,1.5259268016738778,1.1406986456220225,1.1397192271052672,0.7047848162343724,-1.2832263183946637,-0.6830484491941171,1.4391918272115587,-0.3259012573860349,-1.660546395435736,-0.45193056315231245,-0.24439203298337714,-1.383196489652782,1.0388243835845672,0.16715823043704942,2.341010442277211,2.230786380649056,2.9021017560162714,0.9060339291416031,2.3390395396744497,-0.43193505171815194,0.5932275370910435,-0.5770522819340647,-1.3890554957858174,1.8604573866074117,-0.9298226249109438,1.050576622122568,2.2711361231766802,2.1670106043463635,1.4724439160849971,1.8824879688740352,0.5445948223318857,2.2155951134959553,2.2505585802901114,0.07566499084579792,0.8737890384934224,0.9319253610204421,1.6266062299960289,1.8586037640118356,0.9822655447002377
8,dal,0.4109782734028239,0.39746989691877993,0.28307633080083444,0.2678182301690619,-0.6497865752380622,-0.9107312655921561,0.40696941129375686,-0.9238945302843969,-1.6851412058793613,-1.5328606170914627,-0.07603307692816194,-0.21905826759206953,-0.4103356315159039,-1.272259864993104,1.656536745407666,2.305324033367749,0.6853012360202694,1.726093835809917,1.7883289645105918,0.5478200655937525,1.3034295181155322,0.23606684260939012,-0.7037389912336632,0.617275902350509,-0.5805975383880075,0.7661410301068531,1.114242839774473,0.6938235706898442,0.5018475315453714,0.5442624838066575,-0.5105576459361438,0.17260301875676765,0.5288329711196715,0.8575365629190413,0.2784602430363654,-0.18441496487356526,0.31817846415092005,0.4116085961396074,0.35184667884431836
9,den,0.5197537395756097,0.7891223012599494,-0.9496536907104224,1.5787179883649913,1.7572844487570236,0.9107312655921561,-0.02312326200532726,0.1147253647496003,1.1678568055811775,1.5807149175884345,0.9341206594031294,1.9151951395192366,0.8778066041289599,0.8388866749711211,-1.6631606844096292,-0.560234615595338,-0.053632270645064685,1.1110489058086808,-0.8275462675177324,0.6294663253697446,0.45954245830996326,-0.03497286557176146,0.21001634816920906,-0.012183077020075357,1.649070321719969,-1.0352843859926946,-1.6127198996735852,-1.0740008696979806,0.5573101820904927,0.2556256144783992,-1.7918142145473226,-1.5785330624482505,-0.9184146423859139,0.8575365629190413,-0.3168685524206916,-0.74008212260556,0.01623359510974106,-0.24611648016595083,-0.32860543033350004
