Year,Age,Level,Employer,Role
1931,28,College,NYU,Assistant Coach
1932,29,College,NYU,Assistant Coach
1933,30,College,NYU,Assistant Coach
1934,31,NFL,Pittsburgh Pirates,Head Coach
1935,32,College,Westminster (PA),Assistant Coach
1936,33,College,Carnegie Tech,Assistant Coach
