Year,Age,Level,Employer,Role
1924,25,NFL,Duluth Kelleys,Head Coach
1925,26,NFL,Duluth Kelleys,Head Coach
1926,27,NFL,Duluth Eskimos,Head Coach
1929,30,NFL,Chicago Cardinals,Head Coach
