Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1924,DUL,HC,18,4,1,4,1,1,9,1,1,1,17,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1925,DUL,HC,20,16,1,14,1,1,18,1,1,1,17,1,1,1,1,13,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1
1926,DUL,HC,22,8,1,7,1,1,7,1,1,1,6,1,1,1,1,11,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1
1929,CRD,HC,12,4,1,3,1,1,4,1,1,1,2,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
