Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
1924,37,KEN,NFL,5,0,4,1,.000,-14.5,-4.6,-9.9,,,,,16,co-coach with Earl Potteiger
