,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1950,213,3526,783,4.5,52,21,188,206,438,2378,14,31,5.4,109,345,1148,12,3.3,56,63,579,23,,,,,,,,,,,,,,,,,
1,1949,172,3639,687,5.3,43,21,151,160,325,2355,14,22,7.2,78,362,1284,8,3.5,66,49,369,7,,,,,,,,,,,,,,,,,
2,1948,333,5065,872,5.8,34,21,218,185,340,2899,19,13,8.5,84,532,2166,22,4.1,120,84,743,14,,,,,,,,,,,,,,,,,
3,1947,167,3498,769,4.5,47,23,161,177,352,2337,13,24,6.6,85,417,1161,7,2.8,65,47,360,11,,,,,,,,,,,,,,,,,
