,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,1950,462,5246,818,6.4,48,14,257,156,304,2389,31,34,7.9,96,514,2857,28,5.6,150,96,967,11,,,,,,,,,,,,,,,,,
1,1949,341,4247,767,5.5,30,17,189,127,256,1851,18,13,7.2,60,511,2396,28,4.7,121,72,590,8,,,,,,,,,,,,,,,,,
2,1948,327,4960,868,5.7,36,14,224,177,364,2438,18,22,6.7,84,504,2522,21,5.0,125,73,556,15,,,,,,,,,,,,,,,,,
3,1947,377,4456,810,5.5,39,25,183,124,239,1791,17,14,7.5,59,571,2665,29,4.7,118,59,488,6,,,,,,,,,,,,,,,,,
