,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,370,5628.0,1054.0,5.3,29.0,19,325.0,321,507,3404,24,10,6.1,190.0,492,2224,17,4.5,118.0,90,806,17.0,,,,,,,,,,,,,,,,,
1,buf,283,4823.0,1023.0,4.7,40.0,12,309.0,317,571,3087,30,28,5.1,171.0,415,1736,4,4.2,100.0,144,1094,38.0,,,,,,,,,,,,,,,,,
2,chi,311,5830.0,1083.0,5.4,36.0,14,308.0,255,447,3103,21,22,6.2,136.0,583,2727,14,4.7,154.0,107,869,18.0,,,,,,,,,,,,,,,,,
3,cin,346,5287.0,1036.0,5.1,33.0,15,327.0,290,454,3183,14,18,6.4,179.0,542,2104,24,3.9,127.0,99,837,21.0,,,,,,,,,,,,,,,,,
4,cle,356,5583.0,1065.0,5.2,38.0,10,327.0,324,567,3661,27,28,6.1,186.0,465,1922,13,4.1,113.0,115,991,28.0,,,,,,,,,,,,,,,,,
5,clt,264,5018.0,1025.0,4.9,33.0,11,272.0,188,377,2323,12,22,5.5,110.0,601,2695,10,4.5,146.0,120,986,16.0,,,,,,,,,,,,,,,,,
6,crd,374,5145.0,1044.0,4.9,48.0,27,296.0,267,460,2868,29,21,5.5,147.0,525,2277,15,4.3,123.0,89,770,26.0,,,,,,,,,,,,,,,,,
7,dal,479,5959.0,1110.0,5.4,39.0,14,342.0,346,554,3842,31,25,6.5,205.0,519,2117,21,4.1,109.0,99,847,28.0,,,,,,,,,,,,,,,,,
8,den,302,4811.0,1025.0,4.7,41.0,19,292.0,254,499,3027,17,22,5.5,155.0,471,1784,15,3.8,99.0,100,804,38.0,,,,,,,,,,,,,,,,,
9,det,347,5136.0,1061.0,4.8,39.0,16,315.0,263,503,2955,19,23,5.4,156.0,513,2181,18,4.3,136.0,118,988,23.0,,,,,,,,,,,,,,,,,
10,gnb,429,6172.0,1007.0,6.1,50.0,18,340.0,311,526,4365,33,32,7.7,214.0,439,1807,15,4.1,99.0,80,648,27.0,,,,,,,,,,,,,,,,,
11,kan,386,5595.0,1074.0,5.2,38.0,19,314.0,369,641,4341,29,19,6.3,208.0,387,1254,13,3.2,83.0,113,911,23.0,,,,,,,,,,,,,,,,,
12,mia,389,5195.0,1033.0,5.0,27.0,16,314.0,254,442,3045,28,11,6.5,151.0,568,2150,16,3.8,132.0,64,567,31.0,,,,,,,,,,,,,,,,,
13,min,316,5019.0,1068.0,4.7,32.0,10,303.0,310,555,3211,15,22,5.4,169.0,470,1808,17,3.8,112.0,90,748,22.0,,,,,,,,,,,,,,,,,
14,nor,319,4938.0,1055.0,4.7,47.0,22,286.0,243,425,2477,14,25,5.4,136.0,595,2461,19,4.1,135.0,91,802,15.0,,,,,,,,,,,,,,,,,
15,nwe,274,5311.0,995.0,5.3,38.0,20,284.0,220,412,2706,16,18,5.9,138.0,538,2605,19,4.8,130.0,90,815,16.0,,,,,,,,,,,,,,,,,
16,nyg,267,5285.0,1130.0,4.7,58.0,27,296.0,284,575,3491,12,31,5.6,164.0,506,1794,9,3.5,104.0,113,1020,28.0,,,,,,,,,,,,,,,,,
17,nyj,313,5493.0,1076.0,5.1,47.0,19,313.0,330,559,3425,21,28,5.7,171.0,474,2068,11,4.4,126.0,110,1059,16.0,,,,,,,,,,,,,,,,,
18,oti,288,4900.0,1033.0,4.7,47.0,18,295.0,260,482,2902,16,29,5.5,155.0,502,1998,16,4.0,120.0,84,784,20.0,,,,,,,,,,,,,,,,,
19,phi,233,4534.0,945.0,4.8,36.0,18,253.0,252,486,3117,22,18,5.7,150.0,402,1417,5,3.5,91.0,79,637,12.0,,,,,,,,,,,,,,,,,
20,pit,355,5014.0,1075.0,4.7,43.0,20,312.0,211,409,2404,15,23,5.2,141.0,614,2610,17,4.3,156.0,99,836,15.0,,,,,,,,,,,,,,,,,
21,rai,442,5686.0,1101.0,5.2,49.0,25,356.0,301,504,3446,31,24,6.2,181.0,542,2240,18,4.1,143.0,121,992,32.0,,,,,,,,,,,,,,,,,
22,ram,361,5474.0,1023.0,5.4,47.0,24,316.0,286,489,3221,23,23,6.3,150.0,511,2253,20,4.4,148.0,96,748,18.0,,,,,,,,,,,,,,,,,
23,sdg,358,6197.0,1086.0,5.7,55.0,22,361.0,369,635,4661,27,33,7.0,230.0,423,1536,16,3.6,106.0,115,961,25.0,,,,,,,,,,,,,,,,,
24,sea,403,5092.0,1042.0,4.9,38.0,20,300.0,251,449,2973,25,18,6.0,153.0,546,2119,19,3.9,131.0,102,890,16.0,,,,,,,,,,,,,,,,,
25,sfo,432,6054.0,1072.0,5.6,31.0,19,344.0,339,528,3797,27,12,6.8,199.0,511,2257,17,4.4,129.0,89,695,16.0,,,,,,,,,,,,,,,,,
26,tam,241,4477.0,1005.0,4.5,37.0,13,249.0,300,528,3124,18,24,5.4,157.0,428,1353,9,3.2,72.0,94,832,20.0,,,,,,,,,,,,,,,,,
27,was,541,6139.0,1127.0,5.4,18.0,7,353.0,278,463,3514,29,11,7.1,173.0,629,2625,30,4.2,165.0,90,776,15.0,,,,,,,,,,,,,,,,,
