,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,389,5826.0,1023.0,5.7,30.0,15,342.0,313,493,3517,28,15,6.7,187.0,499,2309,20,4.6,139.0,81,710,16.0,,,,,,,,,,,,,,,,,
1,buf,351,5809.0,1078.0,5.4,31.0,18,332.0,286,480,3306,22,13,6.5,148.0,566,2503,14,4.4,148.0,128,1298,36.0,,,,,,,,,,,,,,,,,
2,chi,301,5132.0,1023.0,5.0,38.0,17,286.0,249,490,3132,15,21,5.8,154.0,482,2000,20,4.1,113.0,86,687,19.0,,,,,,,,,,,,,,,,,
3,cin,302,4327.0,973.0,4.4,39.0,16,276.0,288,502,2828,17,23,5.2,156.0,430,1499,16,3.5,96.0,100,871,24.0,,,,,,,,,,,,,,,,,
4,cle,342,5142.0,1029.0,5.0,32.0,10,309.0,280,469,3077,22,22,6.1,155.0,528,2065,15,3.9,138.0,105,940,16.0,,,,,,,,,,,,,,,,,
5,clt,354,5640.0,1045.0,5.4,36.0,16,321.0,281,488,3522,31,20,6.7,166.0,516,2118,13,4.1,123.0,82,666,32.0,,,,,,,,,,,,,,,,,
6,crd,428,5005.0,1021.0,4.9,48.0,20,286.0,290,519,3167,24,28,5.5,161.0,443,1838,23,4.1,107.0,102,819,18.0,,,,,,,,,,,,,,,,,
7,dal,360,5427.0,1025.0,5.3,48.0,21,286.0,299,558,3928,27,27,6.4,181.0,410,1499,12,3.7,82.0,100,873,23.0,,,,,,,,,,,,,,,,,
8,den,327,5609.0,1099.0,5.1,47.0,20,321.0,307,552,3671,18,27,6.2,185.0,509,1938,14,3.8,119.0,138,1097,17.0,,,,,,,,,,,,,,,,,
9,det,286,5216.0,1061.0,4.9,37.0,15,324.0,297,515,3112,21,22,5.6,161.0,503,2104,11,4.2,133.0,117,1062,30.0,,,,,,,,,,,,,,,,,
10,gnb,439,6403.0,1156.0,5.5,31.0,12,366.0,300,518,3762,20,19,6.7,187.0,597,2641,28,4.4,171.0,110,965,8.0,,,,,,,,,,,,,,,,,
11,kan,367,5386.0,1089.0,4.9,51.0,21,319.0,261,500,3111,21,30,5.8,158.0,554,2275,18,4.1,136.0,105,837,25.0,,,,,,,,,,,,,,,,,
12,mia,250,5039.0,989.0,5.1,43.0,17,288.0,277,480,3002,19,26,5.7,147.0,460,2037,11,4.4,122.0,95,837,19.0,,,,,,,,,,,,,,,,,
13,min,348,5487.0,1104.0,5.0,48.0,23,318.0,263,478,2903,23,25,5.5,150.0,579,2584,16,4.5,147.0,92,759,21.0,,,,,,,,,,,,,,,,,
14,nor,337,4691.0,1024.0,4.6,39.0,16,289.0,271,496,2691,20,23,4.9,159.0,472,2000,11,4.2,108.0,96,814,22.0,,,,,,,,,,,,,,,,,
15,nwe,289,5576.0,1102.0,5.1,36.0,19,326.0,277,514,3295,19,17,6.0,172.0,549,2281,9,4.2,129.0,84,674,25.0,,,,,,,,,,,,,,,,,
16,nyg,347,4994.0,1039.0,4.8,36.0,13,289.0,283,493,3261,26,23,6.1,167.0,502,1733,10,3.5,98.0,114,927,24.0,,,,,,,,,,,,,,,,,
17,nyj,331,5301.0,1058.0,5.0,36.0,14,298.0,269,463,2923,22,22,5.7,151.0,547,2378,13,4.3,126.0,96,784,21.0,,,,,,,,,,,,,,,,,
18,oti,460,5632.0,1031.0,5.5,29.0,15,332.0,252,424,2845,26,14,6.3,150.0,576,2787,23,4.8,161.0,104,825,21.0,,,,,,,,,,,,,,,,,
19,phi,322,5447.0,1099.0,5.0,23.0,15,310.0,247,430,2792,20,8,6.0,149.0,633,2655,14,4.2,144.0,94,755,17.0,,,,,,,,,,,,,,,,,
20,pit,303,4732.0,1006.0,4.7,45.0,17,278.0,238,447,2899,19,28,5.8,151.0,509,1833,14,3.6,100.0,96,782,27.0,,,,,,,,,,,,,,,,,
21,rai,338,4748.0,1024.0,4.6,36.0,16,285.0,282,531,3162,20,20,5.4,170.0,436,1586,13,3.6,86.0,109,947,29.0,,,,,,,,,,,,,,,,,
22,ram,344,5392.0,1078.0,5.0,44.0,20,311.0,319,556,3611,18,24,6.1,179.0,489,1781,21,3.6,118.0,89,804,14.0,,,,,,,,,,,,,,,,,
23,sdg,462,5955.0,1127.0,5.3,33.0,17,347.0,330,544,3782,28,16,6.6,187.0,552,2173,26,3.9,137.0,111,953,23.0,,,,,,,,,,,,,,,,,
24,sea,397,6029.0,1075.0,5.6,54.0,28,351.0,311,521,3831,33,26,6.8,195.0,511,2198,14,4.3,128.0,91,725,28.0,,,,,,,,,,,,,,,,,
25,sfo,293,5189.0,1032.0,5.0,42.0,18,302.0,322,526,3253,23,24,5.6,181.0,449,1936,10,4.3,98.0,91,793,23.0,,,,,,,,,,,,,,,,,
26,tam,380,5397.0,1093.0,4.9,41.0,18,320.0,300,490,3315,15,23,6.2,172.0,561,2082,19,3.7,124.0,105,799,24.0,,,,,,,,,,,,,,,,,
27,was,332,5264.0,970.0,5.4,61.0,27,290.0,301,570,3975,28,34,6.4,196.0,349,1289,9,3.7,76.0,80,710,18.0,,,,,,,,,,,,,,,,,
