,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,414,5688.0,1042.0,5.5,28.0,12,320.0,336,536,3655,27,16,6.5,190.0,481,2033,12,4.2,105.0,91,808,25.0,187.0,35.8,13.4,28.5,2.7,5.7,30.3,1.91,210.0,78.0,0.371,21.0,11.0,0.524,47.0,25.0,0.532
1,buf,354,5807.0,1047.0,5.5,30.0,12,322.0,354,567,3814,19,18,6.4,203.0,454,1993,15,4.4,104.0,73,567,15.0,172.0,36.0,16.3,29.2,2.9,6.3,33.6,1.9,224.0,101.0,0.451,22.0,10.0,0.455,56.0,25.0,0.446
2,car,347,5197.0,1032.0,5.0,30.0,16,302.0,337,537,3426,22,14,6.1,174.0,472,1771,13,3.8,100.0,100,904,28.0,192.0,32.3,14.6,32.8,2.6,5.5,27.0,1.7,226.0,96.0,0.425,14.0,7.0,0.5,46.0,24.0,0.522
3,chi,348,5675.0,1036.0,5.5,33.0,17,305.0,343,541,3708,19,16,6.4,185.0,454,1967,17,4.3,100.0,92,670,20.0,214.0,28.5,15.0,29.5,2.3666666666666667,5.0,26.4,1.53,223.0,73.0,0.327,13.0,8.0,0.615,52.0,27.0,0.519
4,cin,385,5580.0,1011.0,5.5,35.0,16,313.0,353,540,3687,29,19,6.6,200.0,449,1893,11,4.2,98.0,88,712,15.0,181.0,35.9,18.8,31.9,2.7,5.7,30.7,1.96,201.0,86.0,0.428,17.0,9.0,0.529,56.0,27.0,0.48200000000000004
5,cle,382,5753.0,1066.0,5.4,27.0,10,335.0,340,578,3681,29,17,6.1,211.0,460,2072,8,4.5,100.0,80,581,24.0,187.0,36.9,13.4,32.1,2.6666666666666665,5.9,30.6,1.9,215.0,79.0,0.36700000000000005,25.0,11.0,0.44,56.0,28.0,0.5
6,clt,262,4475.0,980.0,4.6,37.0,15,288.0,325,498,2764,16,22,5.3,162.0,454,1711,10,3.8,111.0,85,722,15.0,162.0,25.3,21.6,29.1,2.9833333333333334,6.2,27.7,1.4,208.0,94.0,0.452,25.0,14.0,0.56,46.0,25.0,0.5429999999999999
7,crd,399,5283.0,1013.0,5.2,29.0,11,298.0,361,570,3716,26,18,6.1,185.0,407,1567,13,3.9,90.0,118,881,23.0,192.0,34.9,14.6,32.0,2.533333333333333,5.5,27.4,1.86,218.0,87.0,0.39899999999999997,15.0,7.0,0.467,53.0,27.0,0.509
8,dal,325,4922.0,1008.0,4.9,29.0,10,304.0,342,581,3409,19,19,5.4,195.0,381,1513,12,4.0,86.0,85,785,23.0,182.0,30.8,14.8,29.9,2.5833333333333335,5.7,27.0,1.6,216.0,85.0,0.39399999999999996,18.0,10.0,0.556,44.0,22.0,0.5
9,den,409,5376.0,992.0,5.4,30.0,16,306.0,279,458,3094,25,14,6.3,168.0,501,2282,14,4.6,119.0,82,628,19.0,176.0,37.5,16.5,30.2,2.85,5.8,30.4,2.01,213.0,91.0,0.42700000000000005,13.0,10.0,0.769,54.0,31.0,0.574
