Year,Tm,Role,Tms,WL%,T/G,Pts±,Yds±,Yds,Pts,GvA,Att,Yds Rushing Off,TD,Y/A,FL,Att Passing Off,Yds Defense,TD Rushing Def,Int,NY/A,Yds Passing Def,Pts_2,TkA,Att_2,Yds_5,TD_2,Y/A_1,FR,Att_3,Yds_6,TD_3,Int_1,nY/A
1954,GNB,HC,12,9,6,8,8,8,8,2,12,8,4,3,2,2,9,8,2,10,10,5,10,8,9,5,10,9,9,8,8,10,6
1955,GNB,HC,12,6,4,7,8,7,5,8,7,5,9,2,12,4,8,3,4,11,6,10,1,10,12,10,11,5,2,4,4,1,11
1956,GNB,HC,12,10,7,12,12,5,5,2,12,10,9,6,3,1,2,1,3,4,12,12,8,11,12,10,12,10,5,9,10,4,12
1957,GNB,HC,12,11,5,11,12,9,8,11,10,11,6,7,10,2,6,6,9,12,11,12,1,11,11,10,12,4,10,10,10,1,8
