,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1954,55,GNB,NFL,12,4,8,0,.333,1.9,-0.9,2.8,,,,,5,
1,1955,56,GNB,NFL,12,6,6,0,.500,-3.8,-0.6,-3.2,,,,,3,
2,1956,57,GNB,NFL,12,4,8,0,.333,-4.4,2.0,-6.4,,,,,5,
3,1957,58,GNB,NFL,12,3,9,0,.250,-6.2,-0.9,-5.3,,,,,6,
