,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% Playoffs,Rank,Notes
0,1921,25,CIN,APFA,4,1,3,0,.250,-25.6,-3.2,-22.5,,,,,13,
