,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,355,5354.0,1053.0,5.1,46.0,21,303.0,322,565,3688,30,25,6.2,172.0,459,1666,10,3.6,94.0,97,804,37.0,,,,,,,,,,,,,,,,,
1,buf,276,4945.0,1037.0,4.8,36.0,17,298.0,267,474,2870,21,19,5.5,154.0,516,2075,7,4.0,113.0,93,690,31.0,,,,,,,,,,,,,,,,,
2,chi,324,5394.0,1077.0,5.0,40.0,22,290.0,233,525,3248,23,18,5.8,144.0,521,2146,13,4.1,120.0,119,961,26.0,,,,,,,,,,,,,,,,,
3,cin,304,5289.0,1055.0,5.0,37.0,18,324.0,316,548,3408,24,19,5.8,167.0,465,1881,12,4.0,126.0,104,787,31.0,,,,,,,,,,,,,,,,,
4,cle,375,5367.0,1014.0,5.3,35.0,20,299.0,275,469,3289,28,15,6.6,157.0,516,2078,14,4.0,119.0,100,870,23.0,,,,,,,,,,,,,,,,,
5,clt,533,6793.0,1111.0,6.1,30.0,14,406.0,301,491,4128,37,16,8.2,214.0,607,2665,30,4.4,162.0,101,776,30.0,,,,,,,,,,,,,,,,,
6,crd,408,5723.0,1036.0,5.5,38.0,17,328.0,282,495,3295,29,21,6.3,171.0,509,2428,20,4.8,134.0,98,845,23.0,,,,,,,,,,,,,,,,,
7,dal,277,5419.0,1021.0,5.3,53.0,16,286.0,236,511,3370,17,37,6.1,162.0,468,2049,16,4.4,106.0,104,837,18.0,,,,,,,,,,,,,,,,,
8,den,289,4878.0,1000.0,4.9,46.0,23,268.0,267,497,2873,13,23,5.4,142.0,467,2005,17,4.3,103.0,104,949,23.0,,,,,,,,,,,,,,,,,
9,det,322,4846.0,991.0,4.9,39.0,15,279.0,261,475,3223,22,24,6.2,158.0,469,1623,14,3.5,93.0,95,872,28.0,,,,,,,,,,,,,,,,,
10,gnb,361,5185.0,1087.0,4.8,54.0,24,326.0,284,505,3087,18,30,5.7,168.0,546,2098,21,3.8,140.0,108,907,18.0,,,,,,,,,,,,,,,,,
11,kan,290,5373.0,1101.0,4.9,47.0,21,316.0,291,567,3626,16,26,6.1,177.0,507,1747,17,3.4,112.0,89,740,27.0,,,,,,,,,,,,,,,,,
12,mia,275,5363.0,1039.0,5.2,33.0,15,296.0,297,509,3331,23,18,6.1,160.0,492,2032,10,4.1,124.0,104,886,12.0,,,,,,,,,,,,,,,,,
13,min,369,5373.0,1054.0,5.1,35.0,19,299.0,265,481,3328,26,16,6.5,163.0,540,2045,15,3.8,117.0,115,991,19.0,,,,,,,,,,,,,,,,,
14,nor,378,5253.0,1002.0,5.2,34.0,17,303.0,287,471,3337,26,17,6.7,161.0,504,1916,17,3.8,127.0,118,1089,15.0,,,,,,,,,,,,,,,,,
15,nwe,370,5827.0,1103.0,5.3,33.0,17,328.0,243,439,2877,18,16,6.3,148.0,644,2950,20,4.6,160.0,83,763,20.0,,,,,,,,,,,,,,,,,
16,nyg,257,4825.0,1141.0,4.2,34.0,17,291.0,294,544,2934,14,17,5.0,156.0,553,1891,10,3.4,106.0,111,876,29.0,,,,,,,,,,,,,,,,,
17,nyj,287,4871.0,1036.0,4.7,36.0,15,291.0,275,505,3004,15,21,5.3,155.0,465,1867,19,4.0,112.0,106,935,24.0,,,,,,,,,,,,,,,,,
18,oti,355,5726.0,1084.0,5.3,31.0,13,325.0,295,502,3315,22,18,6.2,162.0,549,2411,16,4.4,138.0,102,838,25.0,,,,,,,,,,,,,,,,,
19,phi,221,4447.0,1023.0,4.3,47.0,21,266.0,248,507,2696,12,26,4.9,137.0,476,1751,11,3.7,102.0,91,813,27.0,,,,,,,,,,,,,,,,,
20,pit,297,5652.0,1084.0,5.2,46.0,16,323.0,302,544,3783,22,30,6.5,181.0,500,1869,10,3.7,114.0,112,960,28.0,,,,,,,,,,,,,,,,,
21,rai,343,5473.0,1113.0,4.9,32.0,19,316.0,289,537,3641,24,13,6.2,178.0,524,1832,15,3.5,104.0,102,826,34.0,,,,,,,,,,,,,,,,,
22,ram,351,5124.0,1067.0,4.8,33.0,16,285.0,204,439,2727,17,17,5.7,128.0,585,2397,19,4.1,125.0,118,1018,32.0,,,,,,,,,,,,,,,,,
23,sdg,390,6136.0,1109.0,5.5,41.0,18,365.0,313,571,4311,22,23,7.0,216.0,491,1825,25,3.7,114.0,108,877,35.0,,,,,,,,,,,,,,,,,
24,sea,388,5940.0,1126.0,5.3,48.0,27,371.0,294,502,3134,25,21,5.8,173.0,588,2806,20,4.8,175.0,104,944,23.0,,,,,,,,,,,,,,,,,
25,sfo,250,4763.0,1014.0,4.7,48.0,21,280.0,273,514,2845,16,27,5.2,144.0,464,1918,10,4.1,113.0,108,866,23.0,,,,,,,,,,,,,,,,,
26,tam,268,5312.0,1115.0,4.8,46.0,14,320.0,317,541,3140,10,32,5.6,174.0,551,2172,16,3.9,123.0,79,650,23.0,,,,,,,,,,,,,,,,,
27,was,349,5206.0,1016.0,5.1,39.0,15,310.0,214,452,3045,21,24,6.3,152.0,532,2161,17,4.1,133.0,108,921,25.0,,,,,,,,,,,,,,,,,
