,Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,atl,414,6374.0,1034.0,6.2,21.0,9,367.0,425,625,4697,34,12,7.2,239.0,380,1677,15,4.4,97.0,91,800,31.0,174.0,42.0,12.1,28.6,2.7,6.1,36.6,2.39,195.0,80.0,0.41,23.0,10.0,0.435,56.0,36.0,0.643
1,buf,375,5640.0,1025.0,5.5,26.0,11,351.0,369,573,3726,23,15,6.1,199.0,414,1914,21,4.6,125.0,86,728,27.0,170.0,39.4,15.3,26.6,2.65,6.2,33.1,2.22,191.0,76.0,0.39799999999999996,19.0,11.0,0.579,58.0,38.0,0.655
2,car,402,5761.0,1022.0,5.6,22.0,15,360.0,398,585,3825,28,7,6.2,211.0,408,1936,17,4.7,114.0,85,713,35.0,161.0,46.0,12.4,29.8,2.8833333333333333,6.5,35.6,2.5,199.0,98.0,0.49200000000000005,10.0,6.0,0.6,57.0,36.0,0.632
3,chi,370,5519.0,1020.0,5.4,18.0,8,331.0,350,547,3705,28,10,6.4,190.0,438,1814,11,4.1,104.0,95,861,37.0,179.0,38.0,8.9,29.3,2.6833333333333336,5.9,30.8,2.01,210.0,80.0,0.381,22.0,13.0,0.591,53.0,29.0,0.547
4,cin,424,6227.0,1021.0,6.1,17.0,6,343.0,340,541,3859,32,11,6.9,192.0,463,2368,13,5.1,126.0,99,795,25.0,180.0,43.3,9.4,29.0,2.6166666666666667,5.9,34.6,2.3,210.0,91.0,0.433,16.0,10.0,0.625,58.0,37.0,0.638
5,cle,419,5735.0,1035.0,5.5,21.0,10,352.0,371,585,3962,31,11,6.4,214.0,412,1773,16,4.3,116.0,84,690,22.0,165.0,43.0,12.7,30.3,2.8166666666666664,6.4,34.6,2.45,205.0,90.0,0.439,27.0,22.0,0.815,61.0,37.0,0.607
6,clt,362,5314.0,992.0,5.4,25.0,10,329.0,369,562,3866,24,15,6.4,203.0,390,1448,16,3.7,94.0,86,755,32.0,168.0,35.1,14.3,25.8,2.7666666666666666,6.0,31.6,2.01,203.0,86.0,0.424,14.0,6.0,0.429,52.0,32.0,0.615
7,crd,367,5631.0,1054.0,5.3,21.0,10,363.0,365,570,3623,26,11,5.9,207.0,436,2008,13,4.6,118.0,104,841,38.0,172.0,37.2,10.5,28.0,2.9333333333333336,6.3,32.7,2.02,202.0,80.0,0.396,21.0,14.0,0.667,56.0,29.0,0.518
8,dal,473,6183.0,1054.0,5.9,23.0,13,359.0,328,513,3642,34,10,6.7,180.0,510,2541,20,5.0,142.0,91,733,37.0,181.0,43.1,12.2,30.8,2.8,6.0,34.1,2.49,209.0,98.0,0.469,21.0,10.0,0.47600000000000003,55.0,34.0,0.618
9,den,446,5887.0,1043.0,5.6,16.0,6,333.0,374,567,3807,21,10,6.3,201.0,434,2080,22,4.8,106.0,106,952,26.0,184.0,44.6,8.2,31.9,2.7,5.9,31.9,2.27,219.0,88.0,0.402,14.0,7.0,0.5,61.0,29.0,0.475
10,det,519,6716.0,1068.0,6.3,12.0,5,415.0,383,557,4558,38,7,7.8,253.0,487,2158,27,4.4,127.0,103,797,35.0,169.0,47.9,7.1,27.9,3.033333333333333,6.4,39.8,2.98,193.0,91.0,0.47200000000000003,18.0,11.0,0.611,65.0,47.0,0.723
11,gnb,369,5344.0,974.0,5.5,18.0,7,332.0,346,536,3539,23,11,6.1,184.0,397,1805,16,4.5,119.0,79,734,29.0,158.0,39.9,11.4,28.6,2.8,6.3,33.8,2.18,185.0,73.0,0.395,24.0,14.0,0.583,52.0,30.0,0.5770000000000001
12,htx,464,6668.0,1068.0,6.2,9.0,6,390.0,377,541,4104,30,3,7.1,222.0,493,2564,24,5.2,145.0,76,678,23.0,168.0,47.0,5.4,27.1,3.1333333333333333,6.5,39.7,2.7,202.0,96.0,0.475,21.0,11.0,0.524,63.0,40.0,0.635
13,jax,492,6683.0,1068.0,6.3,17.0,5,394.0,370,533,4231,34,12,7.7,210.0,517,2452,23,4.7,140.0,78,710,44.0,184.0,47.8,9.2,31.2,2.8333333333333335,6.0,36.4,2.67,198.0,86.0,0.434,18.0,12.0,0.667,63.0,40.0,0.635
14,kan,362,5733.0,1022.0,5.6,22.0,6,353.0,349,557,3779,29,16,6.4,202.0,433,1954,14,4.5,113.0,97,760,38.0,169.0,36.1,13.0,25.8,2.8333333333333335,6.2,33.8,2.1,188.0,77.0,0.41,20.0,13.0,0.65,47.0,36.0,0.7659999999999999
15,mia,338,5886.0,998.0,5.9,29.0,11,336.0,343,545,4024,21,18,6.9,193.0,412,1862,17,4.5,113.0,85,805,30.0,179.0,30.7,15.6,26.4,2.5666666666666664,5.7,32.8,1.77,186.0,58.0,0.312,26.0,12.0,0.462,47.0,27.0,0.574
16,min,475,6292.0,1036.0,6.1,22.0,7,366.0,358,541,4141,30,15,7.3,208.0,472,2151,19,4.6,136.0,83,723,22.0,168.0,50.0,10.7,32.9,2.8833333333333333,6.4,37.2,2.67,185.0,73.0,0.395,24.0,17.0,0.708,58.0,34.0,0.586
17,nor,337,4974.0,992.0,5.0,26.0,8,320.0,333,557,3472,28,18,5.8,185.0,390,1502,11,3.9,85.0,64,517,50.0,176.0,34.7,13.1,27.5,2.6166666666666667,5.8,28.1,1.93,207.0,79.0,0.382,30.0,16.0,0.5329999999999999,50.0,34.0,0.68
