Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
akr,1.306255281317926,,,,,,,,,,1.9887921252979304,,,,,,1.0571428571428572,,,,,,,,,,,,,,,,,,,,,,
bff,0.21992551721484266,,,,,,,,,,1.1156638751671315,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,
cbd,2.005925298875844,,,,,,,,,,1.1156638751671315,,,,,,2.085714285714286,,,,,,,,,,,,,,,,,,,,,,
chi,0.8827707970065546,,,,,,,,,,0.24253562503633289,,,,,,1.2285714285714286,,,,,,,,,,,,,,,,,,,,,,
col,-0.9400537224206532,,,,,,,,,,-0.6305926250944658,,,,,,-0.6571428571428571,,,,,,,,,,,,,,,,,,,,,,
crd,0.38563683716277064,,,,,,,,,,1.1156638751671315,,,,,,-0.14285714285714282,,,,,,,,,,,,,,,,,,,,,,
day,0.0910389350331209,,,,,,,,,,0.24253562503633289,,,,,,-0.14285714285714282,,,,,,,,,,,,,,,,,,,,,,
ecg,-1.271476362316509,,,,,,,,,,-1.5037208752252644,,,,,,-1.1714285714285715,,,,,,,,,,,,,,,,,,,,,,
gnb,-0.09308475379791019,,,,,,,,,,0.24253562503633289,,,,,,-0.14285714285714282,,,,,,,,,,,,,,,,,,,,,,
ham,-1.3819505756151278,,,,,,,,,,-1.5037208752252644,,,,,,-1.1714285714285715,,,,,,,,,,,,,,,,,,,,,,
lou,-1.1425897801347873,,,,,,,,,,-1.5037208752252644,,,,,,-1.1714285714285715,,,,,,,,,,,,,,,,,,,,,,
mil,-0.44291976257686927,,,,,,,,,,0.24253562503633289,,,,,,-0.3142857142857142,,,,,,,,,,,,,,,,,,,,,,
mnn,-1.0321155668361688,,,,,,,,,,-0.6305926250944658,,,,,,-0.8285714285714285,,,,,,,,,,,,,,,,,,,,,,
oor,-0.1114971226810133,,,,,,,,,,-0.6305926250944658,,,,,,0.3714285714285715,,,,,,,,,,,,,,,,,,,,,,
rac,0.8643584281234514,,,,,,,,,,-0.6305926250944658,,,,,,0.028571428571428623,,,,,,,,,,,,,,,,,,,,,,
rch,-1.1425897801347873,,,,,,,,,,-0.6305926250944658,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,
rii,1.453554232382751,,,,,,,,,,0.24253562503633289,,,,,,2.085714285714286,,,,,,,,,,,,,,,,,,,,,,
tol,0.34881209939656443,,,,,,,,,,1.1156638751671315,,,,,,-0.3142857142857142,,,,,,,,,,,,,,,,,,,,,,
